source,bin_id,threshold,TP,FP,FN,size_A,size_B,TPR,FPR
PHF19,1,0.5,0,0,3267,0,3267,0.0,0.0
PHF19,2,0.2,0,0,886,0,886,0.0,0.0
PHF19,3,0.1,0,0,377,0,377,0.0,0.0
PHF19,4,0.05,0,0,165,0,165,0.0,0.0
PHF19,5,0.02,0,0,54,0,54,0.0,0.0
PHF19,6,0.01,0,0,24,0,24,0.0,0.0
PHF19,7,0.005,0,0,7,0,7,0.0,0.0
PHF19,8,0.001,0,0,0,0,0,0.0,0.0
PHF19,9,0.0005,0,0,0,0,0,0.0,0.0
PHF19,10,0.0001,0,0,0,0,0,0.0,0.0
RAD50,1,0.5,0,0,3237,0,3237,0.0,0.0
RAD50,2,0.2,0,0,811,0,811,0.0,0.0
RAD50,3,0.1,0,0,314,0,314,0.0,0.0
RAD50,4,0.05,0,0,135,0,135,0.0,0.0
RAD50,5,0.02,0,0,48,0,48,0.0,0.0
RAD50,6,0.01,0,0,19,0,19,0.0,0.0
RAD50,7,0.005,0,0,9,0,9,0.0,0.0
RAD50,8,0.001,0,0,2,0,2,0.0,0.0
RAD50,9,0.0005,0,0,1,0,1,0.0,0.0
RAD50,10,0.0001,0,0,0,0,0,0.0,0.0
CDH13,1,0.5,0,0,3222,0,3222,0.0,0.0
CDH13,2,0.2,0,0,792,0,792,0.0,0.0
CDH13,3,0.1,0,0,299,0,299,0.0,0.0
CDH13,4,0.05,0,0,136,0,136,0.0,0.0
CDH13,5,0.02,0,0,54,0,54,0.0,0.0
CDH13,6,0.01,0,0,22,0,22,0.0,0.0
CDH13,7,0.005,0,0,8,0,8,0.0,0.0
CDH13,8,0.001,0,0,0,0,0,0.0,0.0
CDH13,9,0.0005,0,0,0,0,0,0.0,0.0
CDH13,10,0.0001,0,0,0,0,0,0.0,0.0
LSP1,1,0.5,0,0,3364,0,3364,0.0,0.0
LSP1,2,0.2,0,0,906,0,906,0.0,0.0
LSP1,3,0.1,0,0,365,0,365,0.0,0.0
LSP1,4,0.05,0,0,164,0,164,0.0,0.0
LSP1,5,0.02,0,0,58,0,58,0.0,0.0
LSP1,6,0.01,0,0,24,0,24,0.0,0.0
LSP1,7,0.005,0,0,13,0,13,0.0,0.0
LSP1,8,0.001,0,0,2,0,2,0.0,0.0
LSP1,9,0.0005,0,0,2,0,2,0.0,0.0
LSP1,10,0.0001,0,0,0,0,0,0.0,0.0
RAP1GDS1,1,0.5,0,0,3308,0,3308,0.0,0.0
RAP1GDS1,2,0.2,0,0,832,0,832,0.0,0.0
RAP1GDS1,3,0.1,0,0,337,0,337,0.0,0.0
RAP1GDS1,4,0.05,0,0,153,0,153,0.0,0.0
RAP1GDS1,5,0.02,0,0,47,0,47,0.0,0.0
RAP1GDS1,6,0.01,0,0,20,0,20,0.0,0.0
RAP1GDS1,7,0.005,0,0,9,0,9,0.0,0.0
RAP1GDS1,8,0.001,0,0,3,0,3,0.0,0.0
RAP1GDS1,9,0.0005,0,0,0,0,0,0.0,0.0
RAP1GDS1,10,0.0001,0,0,0,0,0,0.0,0.0
NCEH1,1,0.5,0,0,3212,0,3212,0.0,0.0
NCEH1,2,0.2,0,0,858,0,858,0.0,0.0
NCEH1,3,0.1,0,0,353,0,353,0.0,0.0
NCEH1,4,0.05,0,0,160,0,160,0.0,0.0
NCEH1,5,0.02,0,0,62,0,62,0.0,0.0
NCEH1,6,0.01,0,0,28,0,28,0.0,0.0
NCEH1,7,0.005,0,0,12,0,12,0.0,0.0
NCEH1,8,0.001,0,0,3,0,3,0.0,0.0
NCEH1,9,0.0005,0,0,1,0,1,0.0,0.0
NCEH1,10,0.0001,0,0,1,0,1,0.0,0.0
SNAPC5,1,0.5,0,0,3223,0,3223,0.0,0.0
SNAPC5,2,0.2,0,0,776,0,776,0.0,0.0
SNAPC5,3,0.1,0,0,305,0,305,0.0,0.0
SNAPC5,4,0.05,0,0,140,0,140,0.0,0.0
SNAPC5,5,0.02,0,0,58,0,58,0.0,0.0
SNAPC5,6,0.01,0,0,24,0,24,0.0,0.0
SNAPC5,7,0.005,0,0,14,0,14,0.0,0.0
SNAPC5,8,0.001,0,0,4,0,4,0.0,0.0
SNAPC5,9,0.0005,0,0,3,0,3,0.0,0.0
SNAPC5,10,0.0001,0,0,0,0,0,0.0,0.0
THBD,1,0.5,0,0,3227,0,3227,0.0,0.0
THBD,2,0.2,0,0,859,0,859,0.0,0.0
THBD,3,0.1,0,0,321,0,321,0.0,0.0
THBD,4,0.05,0,0,143,0,143,0.0,0.0
THBD,5,0.02,0,0,44,0,44,0.0,0.0
THBD,6,0.01,0,0,22,0,22,0.0,0.0
THBD,7,0.005,0,0,11,0,11,0.0,0.0
THBD,8,0.001,0,0,2,0,2,0.0,0.0
THBD,9,0.0005,0,0,2,0,2,0.0,0.0
THBD,10,0.0001,0,0,1,0,1,0.0,0.0
GPSM3,1,0.5,0,0,3301,0,3301,0.0,0.0
GPSM3,2,0.2,0,0,863,0,863,0.0,0.0
GPSM3,3,0.1,0,0,354,0,354,0.0,0.0
GPSM3,4,0.05,0,0,159,0,159,0.0,0.0
GPSM3,5,0.02,0,0,63,0,63,0.0,0.0
GPSM3,6,0.01,0,0,26,0,26,0.0,0.0
GPSM3,7,0.005,0,0,12,0,12,0.0,0.0
GPSM3,8,0.001,0,0,4,0,4,0.0,0.0
GPSM3,9,0.0005,0,0,2,0,2,0.0,0.0
GPSM3,10,0.0001,0,0,0,0,0,0.0,0.0
NUB1,1,0.5,0,0,3284,0,3284,0.0,0.0
NUB1,2,0.2,0,0,783,0,783,0.0,0.0
NUB1,3,0.1,0,0,341,0,341,0.0,0.0
NUB1,4,0.05,0,0,145,0,145,0.0,0.0
NUB1,5,0.02,0,0,40,0,40,0.0,0.0
NUB1,6,0.01,0,0,19,0,19,0.0,0.0
NUB1,7,0.005,0,0,12,0,12,0.0,0.0
NUB1,8,0.001,0,0,3,0,3,0.0,0.0
NUB1,9,0.0005,0,0,2,0,2,0.0,0.0
NUB1,10,0.0001,0,0,1,0,1,0.0,0.0
HIF1A,1,0.5,0,0,3294,0,3294,0.0,0.0
HIF1A,2,0.2,0,0,890,0,890,0.0,0.0
HIF1A,3,0.1,0,0,349,0,349,0.0,0.0
HIF1A,4,0.05,0,0,147,0,147,0.0,0.0
HIF1A,5,0.02,0,0,46,0,46,0.0,0.0
HIF1A,6,0.01,0,0,23,0,23,0.0,0.0
HIF1A,7,0.005,0,0,14,0,14,0.0,0.0
HIF1A,8,0.001,0,0,3,0,3,0.0,0.0
HIF1A,9,0.0005,0,0,3,0,3,0.0,0.0
HIF1A,10,0.0001,0,0,1,0,1,0.0,0.0
GLI2,1,0.5,0,0,3187,0,3187,0.0,0.0
GLI2,2,0.2,0,0,816,0,816,0.0,0.0
GLI2,3,0.1,0,0,322,0,322,0.0,0.0
GLI2,4,0.05,0,0,129,0,129,0.0,0.0
GLI2,5,0.02,0,0,43,0,43,0.0,0.0
GLI2,6,0.01,0,0,19,0,19,0.0,0.0
GLI2,7,0.005,0,0,10,0,10,0.0,0.0
GLI2,8,0.001,0,0,0,0,0,0.0,0.0
GLI2,9,0.0005,0,0,0,0,0,0.0,0.0
GLI2,10,0.0001,0,0,0,0,0,0.0,0.0
SHISA4,1,0.5,0,0,3297,0,3297,0.0,0.0
SHISA4,2,0.2,0,0,934,0,934,0.0,0.0
SHISA4,3,0.1,0,0,405,0,405,0.0,0.0
SHISA4,4,0.05,0,0,172,0,172,0.0,0.0
SHISA4,5,0.02,0,0,74,0,74,0.0,0.0
SHISA4,6,0.01,0,0,34,0,34,0.0,0.0
SHISA4,7,0.005,0,0,13,0,13,0.0,0.0
SHISA4,8,0.001,0,0,2,0,2,0.0,0.0
SHISA4,9,0.0005,0,0,0,0,0,0.0,0.0
SHISA4,10,0.0001,0,0,0,0,0,0.0,0.0
MYH11,1,0.5,0,0,3155,0,3155,0.0,0.0
MYH11,2,0.2,0,0,775,0,775,0.0,0.0
MYH11,3,0.1,0,0,315,0,315,0.0,0.0
MYH11,4,0.05,0,0,118,0,118,0.0,0.0
MYH11,5,0.02,0,0,48,0,48,0.0,0.0
MYH11,6,0.01,0,0,25,0,25,0.0,0.0
MYH11,7,0.005,0,0,7,0,7,0.0,0.0
MYH11,8,0.001,0,0,0,0,0,0.0,0.0
MYH11,9,0.0005,0,0,0,0,0,0.0,0.0
MYH11,10,0.0001,0,0,0,0,0,0.0,0.0
PHLDA3,1,0.5,0,0,3266,0,3266,0.0,0.0
PHLDA3,2,0.2,0,0,865,0,865,0.0,0.0
PHLDA3,3,0.1,0,0,354,0,354,0.0,0.0
PHLDA3,4,0.05,0,0,152,0,152,0.0,0.0
PHLDA3,5,0.02,0,0,56,0,56,0.0,0.0
PHLDA3,6,0.01,0,0,27,0,27,0.0,0.0
PHLDA3,7,0.005,0,0,9,0,9,0.0,0.0
PHLDA3,8,0.001,0,0,1,0,1,0.0,0.0
PHLDA3,9,0.0005,0,0,1,0,1,0.0,0.0
PHLDA3,10,0.0001,0,0,1,0,1,0.0,0.0
EVL,1,0.5,0,0,3286,0,3286,0.0,0.0
EVL,2,0.2,0,0,823,0,823,0.0,0.0
EVL,3,0.1,0,0,356,0,356,0.0,0.0
EVL,4,0.05,0,0,142,0,142,0.0,0.0
EVL,5,0.02,0,0,43,0,43,0.0,0.0
EVL,6,0.01,0,0,19,0,19,0.0,0.0
EVL,7,0.005,0,0,8,0,8,0.0,0.0
EVL,8,0.001,0,0,2,0,2,0.0,0.0
EVL,9,0.0005,0,0,2,0,2,0.0,0.0
EVL,10,0.0001,0,0,1,0,1,0.0,0.0
TBCEL,1,0.5,0,0,3272,0,3272,0.0,0.0
TBCEL,2,0.2,0,0,857,0,857,0.0,0.0
TBCEL,3,0.1,0,0,337,0,337,0.0,0.0
TBCEL,4,0.05,0,0,156,0,156,0.0,0.0
TBCEL,5,0.02,0,0,51,0,51,0.0,0.0
TBCEL,6,0.01,0,0,21,0,21,0.0,0.0
TBCEL,7,0.005,0,0,8,0,8,0.0,0.0
TBCEL,8,0.001,0,0,1,0,1,0.0,0.0
TBCEL,9,0.0005,0,0,0,0,0,0.0,0.0
TBCEL,10,0.0001,0,0,0,0,0,0.0,0.0
ZNF281,1,0.5,0,0,4011,0,4011,0.0,0.0
ZNF281,2,0.2,0,0,1239,0,1239,0.0,0.0
ZNF281,3,0.1,0,0,558,0,558,0.0,0.0
ZNF281,4,0.05,0,0,245,0,245,0.0,0.0
ZNF281,5,0.02,0,0,83,0,83,0.0,0.0
ZNF281,6,0.01,0,0,38,0,38,0.0,0.0
ZNF281,7,0.005,0,0,19,0,19,0.0,0.0
ZNF281,8,0.001,0,0,2,0,2,0.0,0.0
ZNF281,9,0.0005,0,0,2,0,2,0.0,0.0
ZNF281,10,0.0001,0,0,1,0,1,0.0,0.0
FLII,1,0.5,0,0,3283,0,3283,0.0,0.0
FLII,2,0.2,0,0,881,0,881,0.0,0.0
FLII,3,0.1,0,0,355,0,355,0.0,0.0
FLII,4,0.05,0,0,147,0,147,0.0,0.0
FLII,5,0.02,0,0,45,0,45,0.0,0.0
FLII,6,0.01,0,0,21,0,21,0.0,0.0
FLII,7,0.005,0,0,11,0,11,0.0,0.0
FLII,8,0.001,0,0,5,0,5,0.0,0.0
FLII,9,0.0005,0,0,3,0,3,0.0,0.0
FLII,10,0.0001,0,0,0,0,0,0.0,0.0
MUS81,1,0.5,0,0,3228,0,3228,0.0,0.0
MUS81,2,0.2,0,0,863,0,863,0.0,0.0
MUS81,3,0.1,0,0,381,0,381,0.0,0.0
MUS81,4,0.05,0,0,163,0,163,0.0,0.0
MUS81,5,0.02,0,0,55,0,55,0.0,0.0
MUS81,6,0.01,0,0,24,0,24,0.0,0.0
MUS81,7,0.005,0,0,14,0,14,0.0,0.0
MUS81,8,0.001,0,0,6,0,6,0.0,0.0
MUS81,9,0.0005,0,0,4,0,4,0.0,0.0
MUS81,10,0.0001,0,0,0,0,0,0.0,0.0
ADAMTS7,1,0.5,0,0,3212,0,3212,0.0,0.0
ADAMTS7,2,0.2,0,0,789,0,789,0.0,0.0
ADAMTS7,3,0.1,0,0,296,0,296,0.0,0.0
ADAMTS7,4,0.05,0,0,132,0,132,0.0,0.0
ADAMTS7,5,0.02,0,0,43,0,43,0.0,0.0
ADAMTS7,6,0.01,0,0,15,0,15,0.0,0.0
ADAMTS7,7,0.005,0,0,4,0,4,0.0,0.0
ADAMTS7,8,0.001,0,0,0,0,0,0.0,0.0
ADAMTS7,9,0.0005,0,0,0,0,0,0.0,0.0
ADAMTS7,10,0.0001,0,0,0,0,0,0.0,0.0
TTLL11,1,0.5,0,0,3261,0,3261,0.0,0.0
TTLL11,2,0.2,0,0,838,0,838,0.0,0.0
TTLL11,3,0.1,0,0,324,0,324,0.0,0.0
TTLL11,4,0.05,0,0,145,0,145,0.0,0.0
TTLL11,5,0.02,0,0,54,0,54,0.0,0.0
TTLL11,6,0.01,0,0,23,0,23,0.0,0.0
TTLL11,7,0.005,0,0,11,0,11,0.0,0.0
TTLL11,8,0.001,0,0,2,0,2,0.0,0.0
TTLL11,9,0.0005,0,0,2,0,2,0.0,0.0
TTLL11,10,0.0001,0,0,0,0,0,0.0,0.0
EHMT2,1,0.5,0,0,3473,0,3473,0.0,0.0
EHMT2,2,0.2,0,0,970,0,970,0.0,0.0
EHMT2,3,0.1,0,0,415,0,415,0.0,0.0
EHMT2,4,0.05,0,0,191,0,191,0.0,0.0
EHMT2,5,0.02,0,0,78,0,78,0.0,0.0
EHMT2,6,0.01,0,0,42,0,42,0.0,0.0
EHMT2,7,0.005,0,0,18,0,18,0.0,0.0
EHMT2,8,0.001,0,0,4,0,4,0.0,0.0
EHMT2,9,0.0005,0,0,3,0,3,0.0,0.0
EHMT2,10,0.0001,0,0,2,0,2,0.0,0.0
DHODH,1,0.5,0,0,3132,0,3132,0.0,0.0
DHODH,2,0.2,0,0,761,0,761,0.0,0.0
DHODH,3,0.1,0,0,289,0,289,0.0,0.0
DHODH,4,0.05,0,0,102,0,102,0.0,0.0
DHODH,5,0.02,0,0,40,0,40,0.0,0.0
DHODH,6,0.01,0,0,18,0,18,0.0,0.0
DHODH,7,0.005,0,0,6,0,6,0.0,0.0
DHODH,8,0.001,0,0,1,0,1,0.0,0.0
DHODH,9,0.0005,0,0,0,0,0,0.0,0.0
DHODH,10,0.0001,0,0,0,0,0,0.0,0.0
KCTD9,1,0.5,0,0,3270,0,3270,0.0,0.0
KCTD9,2,0.2,0,0,799,0,799,0.0,0.0
KCTD9,3,0.1,0,0,351,0,351,0.0,0.0
KCTD9,4,0.05,0,0,153,0,153,0.0,0.0
KCTD9,5,0.02,0,0,56,0,56,0.0,0.0
KCTD9,6,0.01,0,0,25,0,25,0.0,0.0
KCTD9,7,0.005,0,0,8,0,8,0.0,0.0
KCTD9,8,0.001,0,0,1,0,1,0.0,0.0
KCTD9,9,0.0005,0,0,0,0,0,0.0,0.0
KCTD9,10,0.0001,0,0,0,0,0,0.0,0.0
LMAN1,1,0.5,0,0,3209,0,3209,0.0,0.0
LMAN1,2,0.2,0,0,868,0,868,0.0,0.0
LMAN1,3,0.1,0,0,354,0,354,0.0,0.0
LMAN1,4,0.05,0,0,172,0,172,0.0,0.0
LMAN1,5,0.02,0,0,55,0,55,0.0,0.0
LMAN1,6,0.01,0,0,22,0,22,0.0,0.0
LMAN1,7,0.005,0,0,11,0,11,0.0,0.0
LMAN1,8,0.001,0,0,4,0,4,0.0,0.0
LMAN1,9,0.0005,0,0,1,0,1,0.0,0.0
LMAN1,10,0.0001,0,0,1,0,1,0.0,0.0
NUCB1,1,0.5,0,0,3232,0,3232,0.0,0.0
NUCB1,2,0.2,0,0,810,0,810,0.0,0.0
NUCB1,3,0.1,0,0,314,0,314,0.0,0.0
NUCB1,4,0.05,0,0,117,0,117,0.0,0.0
NUCB1,5,0.02,0,0,34,0,34,0.0,0.0
NUCB1,6,0.01,0,0,19,0,19,0.0,0.0
NUCB1,7,0.005,0,0,7,0,7,0.0,0.0
NUCB1,8,0.001,0,0,1,0,1,0.0,0.0
NUCB1,9,0.0005,0,0,1,0,1,0.0,0.0
NUCB1,10,0.0001,0,0,1,0,1,0.0,0.0
TRAF6,1,0.5,0,0,3264,0,3264,0.0,0.0
TRAF6,2,0.2,0,0,880,0,880,0.0,0.0
TRAF6,3,0.1,0,0,361,0,361,0.0,0.0
TRAF6,4,0.05,0,0,141,0,141,0.0,0.0
TRAF6,5,0.02,0,0,49,0,49,0.0,0.0
TRAF6,6,0.01,0,0,24,0,24,0.0,0.0
TRAF6,7,0.005,0,0,12,0,12,0.0,0.0
TRAF6,8,0.001,0,0,3,0,3,0.0,0.0
TRAF6,9,0.0005,0,0,1,0,1,0.0,0.0
TRAF6,10,0.0001,0,0,0,0,0,0.0,0.0
PRR14,1,0.5,0,0,3206,0,3206,0.0,0.0
PRR14,2,0.2,0,0,819,0,819,0.0,0.0
PRR14,3,0.1,0,0,315,0,315,0.0,0.0
PRR14,4,0.05,0,0,138,0,138,0.0,0.0
PRR14,5,0.02,0,0,48,0,48,0.0,0.0
PRR14,6,0.01,0,0,21,0,21,0.0,0.0
PRR14,7,0.005,0,0,13,0,13,0.0,0.0
PRR14,8,0.001,0,0,4,0,4,0.0,0.0
PRR14,9,0.0005,0,0,1,0,1,0.0,0.0
PRR14,10,0.0001,0,0,0,0,0,0.0,0.0
NFKB2,1,0.5,0,0,3390,0,3390,0.0,0.0
NFKB2,2,0.2,0,0,871,0,871,0.0,0.0
NFKB2,3,0.1,0,0,389,0,389,0.0,0.0
NFKB2,4,0.05,0,0,181,0,181,0.0,0.0
NFKB2,5,0.02,0,0,71,0,71,0.0,0.0
NFKB2,6,0.01,0,0,42,0,42,0.0,0.0
NFKB2,7,0.005,0,0,23,0,23,0.0,0.0
NFKB2,8,0.001,0,0,5,0,5,0.0,0.0
NFKB2,9,0.0005,0,0,2,0,2,0.0,0.0
NFKB2,10,0.0001,0,0,1,0,1,0.0,0.0
LAPTM4A,1,0.5,0,0,3377,0,3377,0.0,0.0
LAPTM4A,2,0.2,0,0,858,0,858,0.0,0.0
LAPTM4A,3,0.1,0,0,358,0,358,0.0,0.0
LAPTM4A,4,0.05,0,0,159,0,159,0.0,0.0
LAPTM4A,5,0.02,0,0,45,0,45,0.0,0.0
LAPTM4A,6,0.01,0,0,20,0,20,0.0,0.0
LAPTM4A,7,0.005,0,0,5,0,5,0.0,0.0
LAPTM4A,8,0.001,0,0,1,0,1,0.0,0.0
LAPTM4A,9,0.0005,0,0,1,0,1,0.0,0.0
LAPTM4A,10,0.0001,0,0,1,0,1,0.0,0.0
DGKA,1,0.5,0,0,3346,0,3346,0.0,0.0
DGKA,2,0.2,0,0,889,0,889,0.0,0.0
DGKA,3,0.1,0,0,351,0,351,0.0,0.0
DGKA,4,0.05,0,0,150,0,150,0.0,0.0
DGKA,5,0.02,0,0,42,0,42,0.0,0.0
DGKA,6,0.01,0,0,17,0,17,0.0,0.0
DGKA,7,0.005,0,0,6,0,6,0.0,0.0
DGKA,8,0.001,0,0,1,0,1,0.0,0.0
DGKA,9,0.0005,0,0,1,0,1,0.0,0.0
DGKA,10,0.0001,0,0,1,0,1,0.0,0.0
SLC26A6,1,0.5,0,0,3220,0,3220,0.0,0.0
SLC26A6,2,0.2,0,0,807,0,807,0.0,0.0
SLC26A6,3,0.1,0,0,313,0,313,0.0,0.0
SLC26A6,4,0.05,0,0,120,0,120,0.0,0.0
SLC26A6,5,0.02,0,0,40,0,40,0.0,0.0
SLC26A6,6,0.01,0,0,18,0,18,0.0,0.0
SLC26A6,7,0.005,0,0,11,0,11,0.0,0.0
SLC26A6,8,0.001,0,0,2,0,2,0.0,0.0
SLC26A6,9,0.0005,0,0,0,0,0,0.0,0.0
SLC26A6,10,0.0001,0,0,0,0,0,0.0,0.0
RBFOX2,1,0.5,0,0,3249,0,3249,0.0,0.0
RBFOX2,2,0.2,0,0,896,0,896,0.0,0.0
RBFOX2,3,0.1,0,0,395,0,395,0.0,0.0
RBFOX2,4,0.05,0,0,174,0,174,0.0,0.0
RBFOX2,5,0.02,0,0,60,0,60,0.0,0.0
RBFOX2,6,0.01,0,0,32,0,32,0.0,0.0
RBFOX2,7,0.005,0,0,13,0,13,0.0,0.0
RBFOX2,8,0.001,0,0,2,0,2,0.0,0.0
RBFOX2,9,0.0005,0,0,1,0,1,0.0,0.0
RBFOX2,10,0.0001,0,0,0,0,0,0.0,0.0
CLDN1,1,0.5,0,0,3317,0,3317,0.0,0.0
CLDN1,2,0.2,0,0,907,0,907,0.0,0.0
CLDN1,3,0.1,0,0,382,0,382,0.0,0.0
CLDN1,4,0.05,0,0,166,0,166,0.0,0.0
CLDN1,5,0.02,0,0,66,0,66,0.0,0.0
CLDN1,6,0.01,0,0,24,0,24,0.0,0.0
CLDN1,7,0.005,0,0,12,0,12,0.0,0.0
CLDN1,8,0.001,0,0,1,0,1,0.0,0.0
CLDN1,9,0.0005,0,0,1,0,1,0.0,0.0
CLDN1,10,0.0001,0,0,0,0,0,0.0,0.0
INPP5D,1,0.5,0,0,3340,0,3340,0.0,0.0
INPP5D,2,0.2,0,0,828,0,828,0.0,0.0
INPP5D,3,0.1,0,0,330,0,330,0.0,0.0
INPP5D,4,0.05,0,0,151,0,151,0.0,0.0
INPP5D,5,0.02,0,0,47,0,47,0.0,0.0
INPP5D,6,0.01,0,0,17,0,17,0.0,0.0
INPP5D,7,0.005,0,0,8,0,8,0.0,0.0
INPP5D,8,0.001,0,0,1,0,1,0.0,0.0
INPP5D,9,0.0005,0,0,1,0,1,0.0,0.0
INPP5D,10,0.0001,0,0,0,0,0,0.0,0.0
UBA5,1,0.5,0,0,3343,0,3343,0.0,0.0
UBA5,2,0.2,0,0,944,0,944,0.0,0.0
UBA5,3,0.1,0,0,406,0,406,0.0,0.0
UBA5,4,0.05,0,0,196,0,196,0.0,0.0
UBA5,5,0.02,0,0,85,0,85,0.0,0.0
UBA5,6,0.01,0,0,52,0,52,0.0,0.0
UBA5,7,0.005,0,0,29,0,29,0.0,0.0
UBA5,8,0.001,0,0,9,0,9,0.0,0.0
UBA5,9,0.0005,0,0,4,0,4,0.0,0.0
UBA5,10,0.0001,0,0,2,0,2,0.0,0.0
IGFBP2,1,0.5,0,0,3217,0,3217,0.0,0.0
IGFBP2,2,0.2,0,0,862,0,862,0.0,0.0
IGFBP2,3,0.1,0,0,314,0,314,0.0,0.0
IGFBP2,4,0.05,0,0,139,0,139,0.0,0.0
IGFBP2,5,0.02,0,0,41,0,41,0.0,0.0
IGFBP2,6,0.01,0,0,14,0,14,0.0,0.0
IGFBP2,7,0.005,0,0,7,0,7,0.0,0.0
IGFBP2,8,0.001,0,0,1,0,1,0.0,0.0
IGFBP2,9,0.0005,0,0,1,0,1,0.0,0.0
IGFBP2,10,0.0001,0,0,0,0,0,0.0,0.0
VAMP8,1,0.5,0,0,3265,0,3265,0.0,0.0
VAMP8,2,0.2,0,0,837,0,837,0.0,0.0
VAMP8,3,0.1,0,0,333,0,333,0.0,0.0
VAMP8,4,0.05,0,0,144,0,144,0.0,0.0
VAMP8,5,0.02,0,0,46,0,46,0.0,0.0
VAMP8,6,0.01,0,0,19,0,19,0.0,0.0
VAMP8,7,0.005,0,0,10,0,10,0.0,0.0
VAMP8,8,0.001,0,0,1,0,1,0.0,0.0
VAMP8,9,0.0005,0,0,1,0,1,0.0,0.0
VAMP8,10,0.0001,0,0,1,0,1,0.0,0.0
S100A10,1,0.5,0,0,3285,0,3285,0.0,0.0
S100A10,2,0.2,0,0,813,0,813,0.0,0.0
S100A10,3,0.1,0,0,328,0,328,0.0,0.0
S100A10,4,0.05,0,0,142,0,142,0.0,0.0
S100A10,5,0.02,0,0,47,0,47,0.0,0.0
S100A10,6,0.01,0,0,19,0,19,0.0,0.0
S100A10,7,0.005,0,0,8,0,8,0.0,0.0
S100A10,8,0.001,0,0,2,0,2,0.0,0.0
S100A10,9,0.0005,0,0,2,0,2,0.0,0.0
S100A10,10,0.0001,0,0,1,0,1,0.0,0.0
CEP41,1,0.5,0,0,3472,0,3472,0.0,0.0
CEP41,2,0.2,0,0,970,0,970,0.0,0.0
CEP41,3,0.1,0,0,408,0,408,0.0,0.0
CEP41,4,0.05,0,0,196,0,196,0.0,0.0
CEP41,5,0.02,0,0,68,0,68,0.0,0.0
CEP41,6,0.01,0,0,37,0,37,0.0,0.0
CEP41,7,0.005,0,0,14,0,14,0.0,0.0
CEP41,8,0.001,0,0,4,0,4,0.0,0.0
CEP41,9,0.0005,0,0,1,0,1,0.0,0.0
CEP41,10,0.0001,0,0,0,0,0,0.0,0.0
REPIN1,1,0.5,0,0,3286,0,3286,0.0,0.0
REPIN1,2,0.2,0,0,882,0,882,0.0,0.0
REPIN1,3,0.1,0,0,373,0,373,0.0,0.0
REPIN1,4,0.05,0,0,164,0,164,0.0,0.0
REPIN1,5,0.02,0,0,63,0,63,0.0,0.0
REPIN1,6,0.01,0,0,30,0,30,0.0,0.0
REPIN1,7,0.005,0,0,14,0,14,0.0,0.0
REPIN1,8,0.001,0,0,2,0,2,0.0,0.0
REPIN1,9,0.0005,0,0,1,0,1,0.0,0.0
REPIN1,10,0.0001,0,0,0,0,0,0.0,0.0
NUFIP2,1,0.5,0,0,3454,0,3454,0.0,0.0
NUFIP2,2,0.2,0,0,992,0,992,0.0,0.0
NUFIP2,3,0.1,0,0,449,0,449,0.0,0.0
NUFIP2,4,0.05,0,0,242,0,242,0.0,0.0
NUFIP2,5,0.02,0,0,101,0,101,0.0,0.0
NUFIP2,6,0.01,0,0,52,0,52,0.0,0.0
NUFIP2,7,0.005,0,0,28,0,28,0.0,0.0
NUFIP2,8,0.001,0,0,6,0,6,0.0,0.0
NUFIP2,9,0.0005,0,0,6,0,6,0.0,0.0
NUFIP2,10,0.0001,0,0,4,0,4,0.0,0.0
DKK1,1,0.5,0,0,3156,0,3156,0.0,0.0
DKK1,2,0.2,0,0,790,0,790,0.0,0.0
DKK1,3,0.1,0,0,330,0,330,0.0,0.0
DKK1,4,0.05,0,0,138,0,138,0.0,0.0
DKK1,5,0.02,0,0,50,0,50,0.0,0.0
DKK1,6,0.01,0,0,26,0,26,0.0,0.0
DKK1,7,0.005,0,0,9,0,9,0.0,0.0
DKK1,8,0.001,0,0,0,0,0,0.0,0.0
DKK1,9,0.0005,0,0,0,0,0,0.0,0.0
DKK1,10,0.0001,0,0,0,0,0,0.0,0.0
NUDT1,1,0.5,0,0,3257,0,3257,0.0,0.0
NUDT1,2,0.2,0,0,901,0,901,0.0,0.0
NUDT1,3,0.1,0,0,371,0,371,0.0,0.0
NUDT1,4,0.05,0,0,157,0,157,0.0,0.0
NUDT1,5,0.02,0,0,50,0,50,0.0,0.0
NUDT1,6,0.01,0,0,23,0,23,0.0,0.0
NUDT1,7,0.005,0,0,14,0,14,0.0,0.0
NUDT1,8,0.001,0,0,2,0,2,0.0,0.0
NUDT1,9,0.0005,0,0,2,0,2,0.0,0.0
NUDT1,10,0.0001,0,0,2,0,2,0.0,0.0
ZSCAN29,1,0.5,0,0,3253,0,3253,0.0,0.0
ZSCAN29,2,0.2,0,0,813,0,813,0.0,0.0
ZSCAN29,3,0.1,0,0,341,0,341,0.0,0.0
ZSCAN29,4,0.05,0,0,131,0,131,0.0,0.0
ZSCAN29,5,0.02,0,0,50,0,50,0.0,0.0
ZSCAN29,6,0.01,0,0,19,0,19,0.0,0.0
ZSCAN29,7,0.005,0,0,9,0,9,0.0,0.0
ZSCAN29,8,0.001,0,0,0,0,0,0.0,0.0
ZSCAN29,9,0.0005,0,0,0,0,0,0.0,0.0
ZSCAN29,10,0.0001,0,0,0,0,0,0.0,0.0
FYN,1,0.5,0,0,3300,0,3300,0.0,0.0
