source,target,logfoldchange,pval,fold_change
SLC2A11,NRGN,0.53749806,0.0119441752275985,1.451453204921071
SLC2A11,SRI,0.3113405,0.0133164879608396,1.2408601267645527
SLC2A11,ENO1,0.19555816,0.0138534402584078,1.1451671252127997
SLC2A11,TJP1,0.36716402,0.0140351395173343,1.2898148813750845
SLC2A11,SPAG9,0.38751835,0.0142133040769267,1.308141269905362
SLC2A11,NAA20,0.3702512,0.0142482720909758,1.292577872858015
SLC2A11,RPL37,0.0874677,0.0156762644151034,1.0625035783239432
SLC2A11,SUCLG1,0.4154433,0.0160636569866798,1.3337084255847491
SLC2A11,JPX,0.3269466,0.0167957769342287,1.254355774862513
SLC2A11,CS,0.43090788,0.0170744710366166,1.3480816503109927
SLC2A11,YWHAZ,0.13861828,0.0171753637382693,1.1008502876290518
SLC2A11,NCEH1,0.5616685,0.0173330493719077,1.4759752196529532
SLC2A11,MTMR11,0.65599054,0.0174137143424253,1.5756974399451669
SLC2A11,COA4,0.38548782,0.0175882594831909,1.3063014134994253
SLC2A11,ZFAS1,0.1332995,0.0207126652078049,1.0967992578275891
SLC2A11,RPL6,0.07439353,0.0214190561065928,1.0529183245055262
SLC2A11,CCDC50,0.25789416,0.0215452946817227,1.195732071427924
SLC2A11,RPL23A,0.083391264,0.0216999212785053,1.0595056374012346
SLC2A11,MTCH1,0.34424156,0.022269611464911,1.269483426256258
SLC2A11,CNOT1,0.5179405,0.0228249512899035,1.4319096847957726
SLC2A11,SRPK1,0.35475606,0.022965223182476,1.2787693405902183
SLC2A11,MRPS11,0.5008466,0.0249850640867735,1.4150436924613403
SLC2A11,TRPC4AP,0.5898651,0.0258009045088377,1.5051060050592526
SLC2A11,HSD17B12,0.24076736,0.025920674325569,1.181620990743074
SLC2A11,PTPN11,0.37313503,0.0271252326534396,1.295164214936102
SLC2A11,MGLL,0.30957234,0.0286736711169058,1.2393402662071893
SLC2A11,GART,0.4112516,0.0293326787067054,1.3298390063382044
SLC2A11,PIR,0.24908273,0.0310708528739548,1.1884512537303784
SLC2A11,RSL24D1,0.2237048,0.0310931277760653,1.1677284330216622
SLC2A11,SSBP3,0.6253294,0.0314401452325612,1.5425629873204378
SLC2A11,TMEM101,0.5622354,0.0316228079110004,1.4765553109018992
SLC2A11,RPS17,0.080213055,0.0316318518239639,1.057174150897857
SLC2A11,ZNF195,0.9977655,0.0316974865546487,1.9969047229092705
SLC2A11,BZW1,0.19605097,0.033157149156602,1.145558369511866
SLC2A11,IMPA1,0.49197066,0.0338459557107199,1.4063645984722524
SLC2A11,CD151,0.20742293,0.0346592865790551,1.1546238490499896
SLC2A11,ACSL4,0.28523198,0.0351413951625451,1.2186061952688076
SLC2A11,PCGF3,0.7801508,0.0375993440368455,1.7173103680993729
SLC2A11,EMC1,0.5325189,0.0385128951706993,1.4464524524399986
SLC2A11,NAPA,0.75077516,0.0385958983873093,1.6826967005451818
SLC2A11,YWHAH,0.29049432,0.0387650508297129,1.2230592706721009
SLC2A11,DDX5,0.20830585,0.0395846809439077,1.1553306876187988
SLC2A11,FOS,0.65408134,0.0397053162716646,1.5736136094724569
SLC2A11,KMT2E,0.34803382,0.0397684997214514,1.2728247727870186
SLC2A11,ANP32B,0.24767122,0.0405697120730683,1.1872890604572544
SLC2A11,RPL28,0.04870579,0.0409035783192774,1.0343366268806826
SLC2A11,PRR12,0.76085275,0.0411632865533586,1.694491911185983
SLC2A11,RNF130,0.5101142,0.0423522249312221,1.4241629241810378
SLC2A11,METTL9,0.3174592,0.0424828745579081,1.2461339884094074
SLC2A11,SACS,0.38245857,0.0446140037445693,1.3035614289957995
SLC2A11,AHNAK2,0.4113606,0.0448782560799591,1.3299394835170397
SLC2A11,COX19,0.68260926,0.0449026212797442,1.6050400089935242
SLC2A11,NOL7,0.28559372,0.0459081391135836,1.2189117857521892
SLC2A11,BCL2L13,0.6099022,0.0466518529211112,1.5261557476696475
SLC2A11,SRPX,0.2467097,0.047992246782671,1.1864980257583184
SLC2A11,NLGN1,0.560402,0.0489015222421144,1.4746800725214984
SLC2A11,TADA3,0.56845534,0.0494573012214695,1.4829349763830588
SLC2A11,BNIP3,0.27698487,0.0495730632863641,1.2116599533017764
SLC2A11,CHM,-0.71014124,0.0493318735442678,0.611260293468034
SLC2A11,TBL1XR1,-0.3527746,0.0489866839142253,0.7830766309704895
SLC2A11,IFNGR2,-0.5199429,0.0487609506805768,0.6973994347947874
SLC2A11,PCGF2,-0.5665273,0.0484450928569499,0.6752401992253447
SLC2A11,ATP6V1G1,-0.27975404,0.0476677639099042,0.8237314403712839
SLC2A11,DDT,-0.15626578,0.0471924398801141,0.8973447224146786
SLC2A11,ALG2,-1.0062597,0.0463350138844678,0.4978352529963001
SLC2A11,NIPBL,-0.44812146,0.046047986627967,0.7329966652593277
SLC2A11,RRAS,-0.29163036,0.046016878435561,0.8169782863259943
SLC2A11,PAPPA2,-0.8726722,0.0459733567033717,0.5461343479528047
SLC2A11,TMEM18,-0.65291554,0.045948502711657,0.6359937353972985
SLC2A11,TRAM1,-0.283165,0.0457500779186767,0.8217861948206732
SLC2A11,SEL1L,-0.5668088,0.0443963059660981,0.6751084585818985
SLC2A11,MFF,-0.4511598,0.0443299662586757,0.7314545863565962
SLC2A11,JADE1,-0.9335192,0.04391574079522,0.5235796027570542
SLC2A11,PMPCB,-0.427572,0.0402409354526975,0.7435120349798953
SLC2A11,UQCC2,-0.3119679,0.0402270542878396,0.8055422141833525
SLC2A11,MT-ATP6,-0.08405275,0.0399668432584196,0.9434037561085072
SLC2A11,USP16,-0.57117075,0.0394534337127739,0.6730703687606079
SLC2A11,LY96,-0.30640754,0.0368586411366104,0.8086528836211545
SLC2A11,HIPK1,-0.78037965,0.0361709586202121,0.5822135616375825
SLC2A11,UFSP2,-0.83122355,0.0354942435378448,0.5620523634121808
SLC2A11,WDFY3,-1.02634,0.0349759527323912,0.49095408082818975
SLC2A11,XBP1,-0.4569987,0.0347915452668575,0.7285002133939393
SLC2A11,PAPSS2,-0.48528215,0.0347866391220408,0.714357348286507
SLC2A11,FAT1,-0.6130277,0.0346543963674624,0.6538231206282854
SLC2A11,NFATC2,-0.8105651,0.0336642681399614,0.5701584845527862
SLC2A11,TUBA1A,-0.2668378,0.033041957421523,0.8311393000630732
SLC2A11,NFIA,-0.39406487,0.0323395353974446,0.7609824724862687
SLC2A11,CSNK1A1,-0.30091873,0.0308178854921243,0.811735306420572
SLC2A11,PSMC3,-0.46261847,0.0302475497856577,0.7256679861187164
SLC2A11,PTRH1,-0.60788715,0.0288884230874952,0.6561569509741262
SLC2A11,ACTR6,-0.8083851,0.0287319137927479,0.5710206799699705
SLC2A11,NDUFS6,-0.20078523,0.0279969000666991,0.8700768689926931
SLC2A11,DNAJC4,-0.6439532,0.0275380161169235,0.6399569663338125
SLC2A11,CYB5A,-1.0502092,0.0261943180706153,0.4828981360697304
SLC2A11,CCDC43,-0.75013006,0.0248506729190791,0.5945499559773119
SLC2A11,CTBP2,-0.524084,0.0243500108239388,0.6954004954252485
SLC2A11,DZIP1,-0.78481454,0.0228505550149897,0.5804265668559513
SLC2A11,IDH2,-0.7379269,0.0227993724930505,0.5996003373106833
SLC2A11,SERPINH1,-0.3547691,0.0227414860735702,0.7819947895685911
SLC2A11,THBS1,-0.45369613,0.022702400065185,0.7301697823352497
SLC2A11,CCT5,-0.26856753,0.0218752354246783,0.8301433965307581
SLC2A11,VPS4B,-0.6824156,0.0202300491092347,0.6231210675676855
SLC2A11,DAP3,-0.4920922,0.0201120852123275,0.7109932655631495
SLC2A11,STMN1,-0.38133147,0.0197572739121983,0.7677287231568768
SLC2A11,SOX12,-0.8818589,0.0190654748941409,0.5426677579167426
SLC2A11,DNAJC1,-0.41535804,0.0190640165431824,0.7498333820875843
SLC2A11,ERCC1,-0.47240025,0.017747892183787,0.7207644447533788
SLC2A11,ST13,-0.2060347,0.01746362166001,0.866916712003573
SLC2A11,DKK3,-0.79225624,0.0170096978490567,0.577440322818289
SLC2A11,MT-CO2,-0.09027901,0.016655342106928,0.9393410677854737
SLC2A11,FAM107B,-0.26044238,0.0138402271032208,0.8348318919591413
SLC2A11,DIPK1B,-0.63848096,0.0131031360450049,0.6423889759223963
SLC2A11,ILF2,-0.48095748,0.0128525514442592,0.7165019420634824
SLC2A11,YIF1A,-0.43694484,0.0114687624903208,0.7386972746018332
SLC2A11,PEBP1,-0.2753939,0.010711016041523,0.8262247026678451
SLC2A11,SRP72,-0.4385547,0.007373679394422,0.7378734442622793
SLC2A11,EID1,-0.30757427,0.0054481285949051,0.807999177777807
SLC2A11,COA8,-0.58517677,0.0041472878369454,0.6665676605880398
SLC2A11,COX7A2L,-0.41982543,0.0032071130568398,0.7475150701895195
SLC2A11,MFNG,-1.0193616,0.0017649973104394,0.4933346070629432
SLC2A11,CIB1,-0.51661175,0.0011242794367384,0.6990115746912207
SLC2A11,NENF,-0.59684753,0.0002462081519836,0.6611971769409529
PHRF1,NASP,0.48629895,0.0009128091901205,1.4008465691265197
PHRF1,TCF4,0.41273662,0.0012910086004974,1.3312085641457125
PHRF1,STRAP,0.44321412,0.0019362706442283,1.359630018698504
PHRF1,BMS1,0.7138549,0.0024619806179322,1.640180851832614
PHRF1,SLC25A24,0.58949685,0.0031010431293602,1.5047218735973413
PHRF1,TMEM109,0.65851396,0.0035529270357852,1.5784559063508683
PHRF1,ESYT2,0.7616851,0.0043626558198005,1.6954698152075278
PHRF1,TOR1AIP2,0.5017794,0.0051759764291629,1.4159589098359693
PHRF1,ETF1,0.54885435,0.00789664801958,1.462923521044421
PHRF1,GAS5,0.16356401,0.0081233288815638,1.1200506778599482
PHRF1,LMAN1,0.28719154,0.0089876310436978,1.2202625081715084
PHRF1,CETN3,0.76989836,0.0092098243178532,1.7051496489887104
PHRF1,SAR1A,0.55507946,0.010019581895438,1.4692495536053543
PHRF1,TGOLN2,0.31049675,0.0106393151698476,1.2401346306591459
PHRF1,NES,0.3673898,0.0108432887025592,1.290016751613908
PHRF1,SELENOK,0.39688638,0.0122262908641214,1.3166632236598859
PHRF1,CSNK2A1,0.34744558,0.0125334380357099,1.2723059009518953
PHRF1,TBC1D20,0.6235716,0.012700775535507,1.5406846513328805
PHRF1,SNX9,0.5734174,0.0128103455258557,1.4880442205695372
PHRF1,RABGAP1L,0.97808516,0.013109429408875,1.9698491594308396
PHRF1,NGRN,0.43032154,0.0134994917947759,1.3475338743984795
PHRF1,TPP1,0.41543064,0.0155819317463728,1.3336967220201663
PHRF1,SNHG3,0.38740456,0.0164928055255799,1.3080380966630862
PHRF1,TATDN1,0.41496852,0.0181211293808115,1.3332695844671543
PHRF1,AKAP11,0.58430135,0.0205190492785537,1.4993127453503152
PHRF1,ITGA6,0.3020209,0.0208210913196767,1.2328701856487454
PHRF1,MCL1,0.3239623,0.0212533435783246,1.251763747576083
PHRF1,FN1,0.22841725,0.0220915493945175,1.1715489625337143
PHRF1,RBM39,0.24046208,0.02299439746741,1.1813709815012903
PHRF1,COPS5,0.49178004,0.0237501785871902,1.4061787910060424
PHRF1,CD44,0.25290123,0.0239166834643453,1.1916009922191033
PHRF1,RNF220,0.5720828,0.0243626456964501,1.4866683057219947
PHRF1,MYADM,0.16371407,0.0247022870921941,1.1201671844959988
PHRF1,MTHFR,0.7051196,0.0251627552993553,1.6302798100562976
PHRF1,LAMB1,0.30314204,0.0279480741016764,1.233828639966461
PHRF1,TRPC4AP,0.5642903,0.0293814581019491,1.4786599382197445
PHRF1,TAF15,0.5572215,0.0298171729603448,1.4714326406582983
PHRF1,HSD17B7,0.67053473,0.0299679576959508,1.5916628025860746
PHRF1,TUBB,0.22798264,0.0306854564521746,1.1711960880904349
PHRF1,SEC14L1,0.2860597,0.0309641238929161,1.2193055489771116
PHRF1,MTDH,0.20197397,0.0312516740224717,1.1502711392570373
PHRF1,PTPRG,0.47304386,0.0319315478600103,1.3880349166279213
PHRF1,ATRX,0.2772945,0.032146448763905,1.2119200266523615
PHRF1,WARS,0.3944493,0.0323833472920234,1.314440921100245
PHRF1,CHM,0.520583,0.0325730139755475,1.4345348333222383
PHRF1,ME1,0.31663597,0.0334762935180834,1.245423122825589
PHRF1,UTP11,0.49193224,0.0335237969437707,1.4063271464765874
PHRF1,CCAR1,0.46732867,0.0337884903217956,1.3825471379581185
PHRF1,FTX,0.37522194,0.0338172125788615,1.2970390720143299
PHRF1,LAGE3,0.38375834,0.0348578360779205,1.304736378280148
PHRF1,PYCR2,0.76568013,0.0349168517595561,1.7001713214708543
PHRF1,NCKAP1,0.36501253,0.036145606490656,1.2878928149831497
PHRF1,SNRPB2,0.25211802,0.0368818403084795,1.1909542716684975
PHRF1,ATP1B3,0.29831097,0.0375810007362123,1.2297038988798896
PHRF1,CREBL2,0.74865896,0.0393007790232658,1.6802302663475104
PHRF1,ZDHHC5,0.64353955,0.0393035005957061,1.5621571033069117
PHRF1,CLIP4,0.60983837,0.0397849963854499,1.5260882265625106
PHRF1,LAMC1,0.23566267,0.0399116638277915,1.177447447422895
PHRF1,EDF1,0.19679707,0.039914421263427,1.1461509563862518
PHRF1,TSR3,0.37227634,0.0423174424873417,1.294393564437936
PHRF1,NAGLU,0.7361406,0.0424886891108718,1.665713868484014
PHRF1,MBD1,0.9191895,0.0425847264529387,1.8910526095790443
PHRF1,IRF3,0.5368383,0.0430265150281615,1.4507895914685718
PHRF1,LTBR,0.4444559,0.0439007941817105,1.3608008054151899
PHRF1,SOX7,0.4191593,0.0442727402152959,1.337148132939051
PHRF1,USP53,0.5325676,0.0444083767271409,1.4465012801003039
PHRF1,MED8,0.5923166,0.0444234690727053,1.507665731101378
PHRF1,YARS,0.4319266,0.0445867423684194,1.349033897791966
PHRF1,PEPD,0.6658323,0.0447778674587698,1.5864832616084088
PHRF1,STT3B,0.4121426,0.0463193759614313,1.330660560780332
PHRF1,KLHL9,0.65982854,0.0466487069862366,1.5798948467811422
PHRF1,LRPPRC,0.35582724,0.0470813666273315,1.279719160721728
PHRF1,DAP3,0.38205886,0.0480760767850858,1.3032003170832578
PHRF1,SLC39A10,0.3912931,0.048702207583021,1.3115684472828693
PHRF1,FHL1,0.28707597,0.0496028673825659,1.2201647604939692
PHRF1,NDUFB7,-0.18886325,0.0497122776838161,0.8772967018836239
PHRF1,CMC2,-0.5087624,0.0496890525410625,0.7028250900805442
PHRF1,EIF3F,-0.21887682,0.0494473893193739,0.8592341148305737
PHRF1,RPS27L,-0.066626064,0.0489277125869057,0.9548684769915744
PHRF1,RPS7,-0.073172614,0.047610129336742,0.9505453646125934
PHRF1,PPDPF,-0.14822063,0.047021161865441,0.9023627194253103
PHRF1,MICU1,-0.5023953,0.0465261547156328,0.705933749080415
PHRF1,TAF10,-0.263101,0.0461414174908936,0.8332948679223238
PHRF1,SVIP,-0.30696842,0.0460884537545567,0.8083385628099828
PHRF1,ANXA11,-0.33339778,0.0451132345479561,0.7936650713597287
PHRF1,TOMM22,-0.30947864,0.0448873917229081,0.8069333154651093
PHRF1,DUSP4,-0.56508094,0.0441254449215504,0.6759174942261693
PHRF1,GGH,-0.5419344,0.042262419706073,0.6868493473571415
PHRF1,NUB1,-0.60805863,0.0419105556817791,0.6560789642173639
PHRF1,DNAJB14,-0.49183077,0.0415925743697727,0.7111221159482393
PHRF1,COPS4,-0.57130605,0.0413618251966568,0.6730072492875291
PHRF1,PSMB4,-0.33362004,0.0405361734781011,0.7935428096159335
PHRF1,ACO2,-0.8395773,0.0403131830114992,0.5588072718470558
PHRF1,CENPX,-0.38907766,0.0375783808864137,0.763617642481343
PHRF1,MRFAP1,-0.3199941,0.0370083651899752,0.8010731536263507
PHRF1,PRKAR1A,-0.40647787,0.031938387326596,0.7544630388736454
PHRF1,RPL21,-0.061513823,0.0318222870346583,0.9582580893349095
PHRF1,ATP5MD,-0.17958127,0.0315640765135728,0.8829592305321589
PHRF1,C4orf48,-0.1972062,0.031298700709438,0.8722380305410602
PHRF1,RPL36A,-0.06529315,0.0302497258913514,0.9557510929707465
PHRF1,NAP1L1,-0.08627786,0.0300977229814286,0.941949838895487
PHRF1,PTGES3,-0.25287244,0.0285285090618113,0.8392238361971488
PHRF1,NFE4,-0.46972,0.0283736811516073,0.722104731122547
PHRF1,BAX,-0.25653136,0.0274598336155186,0.8370981185419455
PHRF1,TOMM7,-0.097491644,0.0261021885321122,0.9346566296427422
PHRF1,A1BG,-0.39750308,0.0247114244340938,0.7591710693528227
PHRF1,RRAGA,-1.0058537,0.0223867748212534,0.4979753723908292
PHRF1,UXS1,-0.92504805,0.0211908901461712,0.5266629767946022
PHRF1,ZMYM2,-0.86154413,0.0207299174788139,0.5503631837235089
PHRF1,DDOST,-0.40826836,0.0199537105272818,0.7535272758899267
PHRF1,SNHG16,-0.23100242,0.0193665039150916,0.8520426658435161
PHRF1,YWHAE,-0.14669855,0.0172006684843319,0.9033152374460177
PHRF1,BZW2,-0.39716375,0.0170268615236208,0.7593496516655374
PHRF1,GSTP1,-0.1642102,0.015993511442071,0.8924169372653586
PHRF1,MTLN,-0.38046497,0.0133356477050164,0.7681899687662481
PHRF1,RTL8C,-0.4057465,0.0129747095590942,0.7548456086512539
PHRF1,RPL7A,-0.08015515,0.011593303809083,0.9459559114679874
PHRF1,RPS16,-0.07376936,0.0114678306046189,0.9501522691690484
PHRF1,TIMM17A,-0.5421591,0.0108308821119049,0.6867423787839184
PHRF1,RPL29,-0.08253276,0.0097703208290818,0.9443982281872747
PHRF1,RNF7,-0.34231317,0.0085074298295404,0.7887756004582719
PHRF1,AP2S1,-0.12893783,0.0081921145751276,0.9145044973567162
PHRF1,IGFBP6,-0.5397856,0.0072874279423867,0.6878731268194284
PHRF1,ANAPC11,-0.24387704,0.0064661652219297,0.8444728582525978
PHRF1,HNRNPAB,-0.29375756,0.0062657617134817,0.8157745699659084
PHRF1,PSMA5,-0.4673573,0.0050916267660314,0.72328829009765
PHRF1,ERP29,-0.36710638,0.004886162056572,0.7753360332883327
PHRF1,SLC38A1,-0.7436509,0.001588370365297,0.597226091438436
SNX13,TOMM6,0.29716364,0.0032287792779434,1.2287263427988804
SNX13,PFN1,0.18466426,0.0034560592701197,1.1365524471150696
SNX13,CPNE3,0.38976312,0.0040613812535522,1.3101782644845494
SNX13,RAB1B,0.48801,0.0042753973303202,1.402508972060106
SNX13,TERF2IP,0.49772817,0.0053362512600661,1.411988335021576
SNX13,SMG1,0.61240315,0.00603308835634,1.5288036734732424
SNX13,VAMP8,0.6135595,0.0062446249898819,1.5300295325384508
SNX13,NHSL2,0.5934798,0.0069974260370433,1.5088818051172297
SNX13,MRPS24,0.40816846,0.0077541677435247,1.3270000821312498
SNX13,RAB2A,0.27850533,0.0080231523604048,1.2129375979692574
SNX13,YWHAH,0.34001854,0.00824821260663,1.265772860247889
SNX13,PRDX2,0.2735997,0.008775375660263,1.2088202217983162
SNX13,HHEX,0.47927347,0.0092520752741701,1.3940414611170004
SNX13,ICAM2,0.3103978,0.0101433989578808,1.2400495765693162
SNX13,TOMM22,0.34741724,0.0109985423659415,1.2722809082860418
SNX13,P4HB,0.2104133,0.0122776742426261,1.1570195967791501
SNX13,SMC3,0.47245532,0.0135102622238793,1.3874687904256404
SNX13,TINAGL1,0.32166746,0.0138975645852022,1.249774197475505
SNX13,LXN,0.31404743,0.0140976631579498,1.2431905393279459
SNX13,SIPA1L2,0.81152165,0.0152502931669721,1.7550615783142949
SNX13,CIB1,0.34319904,0.0164799656729272,1.2685664037675597
SNX13,NDUFS2,0.35391003,0.0173250009265624,1.278019660278334
SNX13,DUSP23,0.6433057,0.0196881711733427,1.5619039099272856
SNX13,SPG7,0.47060528,0.0214400510350733,1.385690710112783
SNX13,CACYBP,0.43215734,0.0220468139975485,1.3492496751851975
SNX13,CKLF,0.30525967,0.022380065364119,1.2356410195574266
SNX13,TMED2,0.28655908,0.0238049782915665,1.2197276771350984
SNX13,NAPRT,0.4986213,0.0246329388900546,1.412862726031483
SNX13,PRKAR2B,0.3288474,0.0257175398670603,1.2560095206397515
SNX13,COPZ1,0.39770752,0.0258217821477718,1.3174128433306946
SNX13,COPS9,0.24394235,0.0260084286729428,1.1842242893825565
SNX13,MCAM,0.2115069,0.0264859772791616,1.1578969799319714
SNX13,LINC02802,0.4059767,0.0289680008891128,1.32498561791835
SNX13,CCT4,0.26038766,0.0291825381100648,1.1978005168907901
SNX13,ALDH7A1,0.66876423,0.029892483595295,1.5897106848851728
SNX13,SNHG16,0.24377467,0.0312606268094815,1.1840866586400705
SNX13,GYG1,0.5353516,0.0326263837281282,1.4492953200757115
SNX13,CHCHD2,0.18161441,0.032854625463688,1.1341523188291005
SNX13,SH3BGRL3,0.11159158,0.0336881266407745,1.0804194971984684
SNX13,IMPDH2,0.30417147,0.0337215528354655,1.234709348252471
SNX13,CNOT1,0.54108,0.0337741370176233,1.4550613671324486
SNX13,ACBD3,0.3864621,0.0350351390919463,1.3071838821726136
SNX13,NDEL1,0.8114727,0.0352677762929837,1.755002030867058
SNX13,HIGD1A,0.38595837,0.03578723786275,1.3067275467886914
SNX13,ADIRF,0.17419656,0.0360747011006936,1.128335857114428
SNX13,MRPL33,0.26949245,0.0362039390485749,1.2053836908468931
SNX13,SF3A3,0.5164474,0.0366965946758295,1.4304285135636772
SNX13,ATP2B4,0.44016278,0.037476327893179,1.3567574024251972
SNX13,NIPSNAP2,0.40233073,0.0375548092307753,1.321641350031815
SNX13,BOD1,0.5302128,0.0380577604172922,1.4441421932708083
SNX13,TERF2,0.59697044,0.0395135427662048,1.5125370059443655
SNX13,EIF2B2,0.6299518,0.0406872824660497,1.5475132907330433
SNX13,CRK,0.4851495,0.0407209270046114,1.3997309059000085
SNX13,NDUFA10,0.29644296,0.0408726193822762,1.2281127014279074
SNX13,TSN,0.5454353,0.0411378188230928,1.459460636445128
SNX13,SNX3,0.19445434,0.0418387593214665,1.1442912818141815
SNX13,RRBP1,0.2500372,0.0419767004017316,1.1892377791928483
SNX13,HDGFL2,0.5552727,0.0420026071561846,1.4694463635971047
SNX13,GSTM3,0.6117698,0.0424073465917199,1.5281326686710048
SNX13,SERPINB6,0.20775126,0.0429677783271479,1.1548866494191592
SNX13,HIGD2A,0.26544952,0.0430265150281615,1.2020105178536988
SNX13,HIPK2,0.3450137,0.0434899596990294,1.2701630440976008
SNX13,RBM25,0.26494545,0.0447201539169903,1.20159061511042
SNX13,NDUFAF8,0.20129004,0.0462724888509806,1.1497259661794714
SNX13,ARL6IP4,0.2374008,0.0463099953406649,1.1788668673239902
SNX13,ATP6V0E1,0.22723019,0.0465763997469361,1.1705853999717375
SNX13,PKN1,0.35734642,0.0476805795544771,1.2810674343727075
SNX13,SAP30BP,0.47601113,0.0479568172375104,1.390892702027637
SNX13,PSMB5,0.21371599,0.0494011558079866,1.159671338285837
SNX13,PUM1,-0.4092599,0.0494969654991913,0.7530095672126691
SNX13,TRAPPC2L,-0.4363415,0.0494044569985102,0.73900626493426
SNX13,SNW1,-0.35129547,0.0492923202939874,0.7838798957418527
SNX13,ATP5MC2,-0.12183733,0.048702207583021,0.9190165006552814
SNX13,DNAJC1,-0.3260996,0.0482343985390917,0.7976901674056518
SNX13,USP3,-0.5973133,0.0478731620402748,0.6609837457633426
SNX13,TASOR,-0.5134629,0.0477864191753322,0.7005389150803238
SNX13,RPS5,-0.049589895,0.0469958318743873,0.9662109480339517
SNX13,C11orf58,-0.23231189,0.0467022121672693,0.8512696555505733
SNX13,RAB32,-0.3172066,0.046407005592578,0.8026224415750224
SNX13,ANTXR2,-0.51503986,0.0455647108045263,0.6997735985930861
SNX13,RBM28,-0.5198079,0.045177499322746,0.6974646969092002
SNX13,PHACTR2,-0.2261504,0.0449666330119559,0.8549130491285744
SNX13,PDXK,-0.4318206,0.0446564382787258,0.7413256834667111
SNX13,FUCA2,-0.47087076,0.0436205962785138,0.7215289767910514
SNX13,RPL38,-0.09231094,0.0428446518448176,0.9380190061174616
SNX13,RBMX,-0.36226097,0.0414756395447743,0.7779444409749007
SNX13,NFIC,-0.3602168,0.0397190445525552,0.7790475000391424
SNX13,ALYREF,-0.5259463,0.0380630570788022,0.6945034182101819
SNX13,ANKRD12,-0.5398397,0.0378885978919224,0.6878473325681366
SNX13,SNU13,-0.19276454,0.0377963579516578,0.8749275488098335
SNX13,RGS12,-0.87082756,0.0358903979966857,0.5468330857716556
SNX13,LRPPRC,-0.4400563,0.0356167005395479,0.7371058431285592
SNX13,HPRT1,-0.48935795,0.0352851529607187,0.7123420445137836
SNX13,IKBKB,-0.9828153,0.0325892490224727,0.5059913755506783
SNX13,DR1,-0.6952698,0.0323326223743074,0.6175938108595144
SNX13,SAT1,-0.3641772,0.0315279806356796,0.7769118381983724
SNX13,HOXB7,-0.59495175,0.0312181206627131,0.6620665972154024
SNX13,NFIB,-0.21567094,0.0306964735100109,0.8611455820626748
SNX13,KDM5B,-0.36337206,0.0305798653458594,0.7773455385703794
SNX13,FXR1,-0.27356094,0.030498685327092,0.8272750974151647
SNX13,PIP4K2A,-1.2892643,0.0301475942252325,0.4091596263764281
SNX13,ZHX1,-0.67924476,0.0300457590318525,0.6244921058155811
SNX13,CIR1,-0.51446235,0.0297591876990623,0.7000537736377178
SNX13,PIR,-0.2542103,0.0288507940731976,0.838445956228051
SNX13,RALBP1,-0.34075832,0.0286549718620614,0.7896261536452805
SNX13,SDHB,-0.57037705,0.0285512782368545,0.673440760917779
SNX13,SPATS2,-0.36492705,0.0266709057280252,0.776508138209784
SNX13,AL355312.4,-0.38960907,0.0236532226020096,0.7633364192755421
SNX13,FNTA,-0.5050153,0.0233070191127648,0.7046529045803203
SNX13,EIF4G1,-0.37858146,0.0226701556660252,0.7691935338675617
SNX13,DCAF8,-0.8022727,0.0212196949143913,0.5734451085648404
SNX13,AP3S1,-0.43262812,0.0203177614524318,0.740910857191532
SNX13,RPS29,-0.110647134,0.019985602026313,0.9261725255795337
SNX13,PFDN1,-0.5364919,0.018899849775689,0.6894453481697802
SNX13,ATRAID,-0.37133124,0.0185253860188874,0.7730688219663745
SNX13,TRIM56,-0.70986485,0.0183963609047722,0.6113774092908706
SNX13,RPL22,-0.107021324,0.0173854442372343,0.9285031283065267
SNX13,DPYSL2,-0.33808038,0.0165997158678794,0.7910932240638191
SNX13,RPL6,-0.092659935,0.0151474915408519,0.9377921221666026
SNX13,TFPI,-0.24453111,0.0148333764743271,0.844090089089071
SNX13,ZNF10,-0.61021596,0.0146877587549141,0.6550986315221782
SNX13,SNX13,-1.4910266,0.0140630215512985,0.35575930585948723
SNX13,LARP1,-0.48474428,0.0127590409116384,0.7146237268419856
SNX13,POLDIP2,-0.84913164,0.0109743225528076,0.5551187621951378
SNX13,COPRS,-0.6264467,0.0099725727718121,0.6477698834214155
SNX13,UBXN1,-0.39136195,0.0097719371628837,0.7624095258062343
SNX13,MARCKSL1,-0.3557987,0.008508858299433,0.7814369068696461
SNX13,EIF4A2,-0.34883964,0.0079549661407503,0.785215392933941
SNX13,NDUFB10,-0.28857973,0.0062224735639254,0.818707643732841
SNX13,FUNDC2,-0.92507505,0.0044348131001699,0.5266531204029818
SNX13,PPP2R2A,-0.5019793,0.0040048901800399,0.7061373338817046
DTYMK,PLSCR4,0.78635496,4.4636757927593926e-06,1.7247113850032294
DTYMK,TMSB4X,0.1812803,0.0001461710589577,1.1338896938487713
DTYMK,CRIP1,0.37905315,0.0003504990914139,1.3004880566507773
DTYMK,PRSS23,0.29865375,0.0005062955044935,1.2299961075381083
DTYMK,PDGFB,0.5425992,0.0005196014361368,1.4565943962555912
DTYMK,COPA,0.4772528,0.0009401102016509,1.3920903031133662
DTYMK,SRGN,0.21803403,0.0010779498956261,1.1631474773126589
DTYMK,MYL9,0.6899015,0.0025882625972509,1.6131733752764656
