source,intermediate_1,intermediate_2,target,stmt_type_1,stmt_type_2,stmt_type_3,belief_1,belief_2,belief_3,evidence_1,evidence_2,evidence_3,logfoldchange,pval
GSTO2,CTNNB1,IRF1,KARS,DecreaseAmount,Complex,DecreaseAmount,0.86,0.9419,0.79,2,4,1,-0.5214821,0.0091557348166356
GSTO2,hgnc:go:0006915,hgnc:uniprot:P27958,HSP90B1,Activation,Inhibition,IncreaseAmount,0.8775000000000001,0.951,0.923,2,3,3,-0.15939267,0.0082499796197005
GSTO2,ESPL1,hgnc:chebi:63632,FNDC3B,Activation,Activation,DecreaseAmount,0.86,0.9419,0.89,2,4,1,-0.42443338,0.0072539631865772
GSTO2,FUS,hgnc:chebi:85990,MXRA7,Inhibition,Activation,DecreaseAmount,0.86,0.94757,0.98,2,5,2,-0.25268322,0.0071018590140574
GSTO2,CTNNB1,PPARA,UBE2R2,DecreaseAmount,Activation,DecreaseAmount,0.86,0.8775000000000001,0.79,2,2,1,-0.36495245,0.0061501616655805
GSTO2,hgnc:uniprot:P86981,hgnc:mesh:D009369,RBM3,Complex,Inhibition,DecreaseAmount,0.86,0.923,0.9804,2,2,2,-0.20503731,0.0061478051910756
GSTO2,TAGLN2,SNRPF,NDUFS6,Complex,Complex,IncreaseAmount,0.98,0.98,0.923,1,1,3,-0.22779271,0.0059489270437348
GSTO2,FUS,PITX2,DDR2,Inhibition,Complex,DecreaseAmount,0.86,0.94757,0.79,2,5,1,-0.4114233,0.0054683685557861
GSTO2,CTNNB1,RBM43P1,CORO1B,DecreaseAmount,Activation,IncreaseAmount,0.86,0.86,0.89,2,2,1,-0.52566326,0.0047322754852345
GSTO2,CTNNB1,PPARA,GLTP,DecreaseAmount,Activation,DecreaseAmount,0.86,0.8775000000000001,0.79,2,2,1,-0.41184628,0.0046675702000211
GSTO2,FUS,ESRRA,CHCHD10,Inhibition,Complex,DecreaseAmount,0.86,0.98,0.79,2,1,1,-0.2608496,0.0045176138826499
GSTO2,ESPL1,hgnc:chebi:8107,UBL5,Activation,Inhibition,DecreaseAmount,0.86,0.86,0.89,2,2,1,-0.21113259,0.0038269363686822
GSTO2,hgnc:uniprot:P86981,MYC,SEC61A1,Complex,Complex,DecreaseAmount,0.86,0.94757,0.79,2,5,1,-0.5771742,0.0022757656124022
GSTO2,hgnc:uniprot:P86981,SP1,MRPS33,Complex,Complex,DecreaseAmount,0.86,0.9419,0.79,2,4,1,-0.5268737,0.0012268076817512
GSTO2,GSTT1,hgnc:uniprot:P16893,CD63,Complex,Complex,IncreaseAmount,0.923,0.8775000000000001,0.979665,3,2,5,-0.17054765,0.0009257763209153
GSTO2,ESPL1,GAS2,TXNL4A,Activation,Inhibition,DecreaseAmount,0.86,0.9499999987085984,0.89,2,2,1,-0.33942443,0.0007050808818005
GSTO2,CTNNB1,hgnc:uniprot.chain:PRO_0000032458,TGFB1I1,DecreaseAmount,Activation,IncreaseAmount,0.86,0.8775000000000001,0.923,2,2,3,-0.41574723,0.0006884824302556
GSTO2,RBM12,PCBP1,CALM2,Complex,Complex,DecreaseAmount,0.98,0.98,0.79,1,1,1,-0.1518724,0.000292407081059
ECM1,MMP9,hgnc:mesh:D052638,LLPH,Complex,Activation,DecreaseAmount,0.86,0.923,0.89,2,3,1,0.6958197,0.000741603119695
ECM1,MMP9,hgnc:mesh:D052638,NDUFS2,Complex,Activation,IncreaseAmount,0.86,0.923,0.98,2,3,2,0.47511294,0.0013988797473191
ECM1,MMP9,hgnc:mesh:D052638,PSMA4,Complex,Activation,DecreaseAmount,0.86,0.923,0.89,2,3,1,0.36573404,0.0014364345319396
ECM1,EGFR,hgnc:mesh:D014028,CCT4,IncreaseAmount,Activation,DecreaseAmount,0.923,0.86,0.89,3,2,1,0.33533034,0.002886589631549
ECM1,MMP9,hgnc:mesh:D052638,TMEM189,Complex,Activation,IncreaseAmount,0.86,0.923,0.89,2,3,1,0.49308094,0.0039401871301378
ECM1,hgnc:mesh:D009369,hgnc:mesh:D015427,CUEDC2,Activation,Activation,DecreaseAmount,0.9929999999998682,0.951,0.86,1,1,2,0.47505337,0.0048257855209519
ECM1,hgnc:mesh:D009369,NFIL3,TUBA1A,Activation,Inhibition,DecreaseAmount,0.9929999999998682,0.86,0.79,1,2,1,0.29193744,0.0067159199314899
ECM1,MMP9,hgnc:mesh:D052638,PTMA,Complex,Activation,IncreaseAmount,0.86,0.923,0.98,2,3,2,0.11859608,0.0068419969917029
ECM1,IL17A,hgnc:chebi:4903,CFAP97,Inhibition,Activation,IncreaseAmount,0.86,0.86,0.89,2,2,1,0.39596134,0.0081746338624323
ECM1,EGFR,hgnc:mesh:D014028,INTU,IncreaseAmount,Activation,IncreaseAmount,0.923,0.86,0.89,3,2,1,1.0156537,0.0089939813967377
ECM1,MMP9,hgnc:mesh:D052638,TCEA2,Complex,Activation,IncreaseAmount,0.86,0.923,0.89,2,3,1,0.46400544,0.0090300587060025
ECM1,GMCL1,PAX4,MLLT10,Complex,Complex,DecreaseAmount,0.9899,0.98,0.982,2,1,3,0.8363851,0.0097658044090119
ECM1,GMCL1,PAX4,TBCB,Complex,Complex,DecreaseAmount,0.9899,0.98,0.79,2,1,1,0.38451532,0.0106634996014125
ECM1,hgnc:mesh:D009361,MYCN,LAP3,Inhibition,Activation,DecreaseAmount,0.949271,0.949271,0.79,6,6,1,0.6578405,0.0125892561236586
ECM1,hgnc:fplx:ERK,hgnc:uniprot:P33336,WDR1,Activation,Phosphorylation,IncreaseAmount,0.86,0.86,0.86,2,2,2,0.30252936,0.0134992104327036
ECM1,MMP9,hgnc:mesh:D052638,SARS,Complex,Activation,IncreaseAmount,0.86,0.923,0.89,2,3,1,0.28340483,0.0136965630193935
ECM1,hgnc:mesh:D009369,ELK1,SUGT1,Activation,IncreaseAmount,DecreaseAmount,0.9929999999998682,0.86,0.79,1,1,1,0.38712952,0.0138737623776787
ECM1,EGFR,hgnc:mesh:D014028,PPP1R10,IncreaseAmount,Activation,IncreaseAmount,0.923,0.86,0.89,3,2,1,0.56343436,0.0145398052256762
ECM1,HIF1A,NRF1,CISD1,IncreaseAmount,DecreaseAmount,DecreaseAmount,0.94757,0.95,0.79,5,2,1,0.3868725,0.0158789458056504
ECM1,MMP9,hgnc:mesh:D052638,COTL1,Complex,Activation,IncreaseAmount,0.86,0.923,0.89,2,3,1,0.27603734,0.0161769781027437
ECM1,MCL1,FOXO4,ATP5MD,Complex,Complex,DecreaseAmount,0.9899,0.86,0.79,2,2,1,0.16723682,0.0172585031026274
ECM1,EGFR,hgnc:mesh:D014028,RBM4,IncreaseAmount,Activation,IncreaseAmount,0.923,0.86,0.89,3,2,1,0.44475973,0.017463740089636
ECM1,hgnc:mesh:D009369,hgnc:uniprot.chain:PRO_0000032458,ODC1,Activation,Activation,IncreaseAmount,0.9929999999998682,0.9419,0.923,1,2,3,0.31946808,0.0180596331732135
ECM1,HIF1A,ESRRA,AFG3L2,IncreaseAmount,Complex,DecreaseAmount,0.94757,0.99288275,0.95,5,6,2,0.41558373,0.0187069420204201
ECM1,hgnc:mesh:D009369,MIR3666,UQCC3,Activation,Activation,DecreaseAmount,0.9929999999998682,0.86,0.89,1,1,1,0.4209987,0.019232980761872
ECM1,MMP9,hgnc:mesh:D052638,CACYBP,Complex,Activation,IncreaseAmount,0.86,0.923,0.98,2,3,1,0.40269783,0.0222651528506462
ECM1,EGFR,hgnc:mesh:D014028,TRA2B,IncreaseAmount,Activation,IncreaseAmount,0.923,0.86,0.89,3,2,1,0.4898969,0.0224983666330362
ECM1,hgnc:mesh:D013274,hgnc:mesh:D009369,PTPN23,Activation,Inhibition,DecreaseAmount,0.97305,0.9974967195,0.86,4,9,1,0.9274022,0.0228020462405771
ECM1,PTHLH,hgnc:uniprot:P27958,PHB,Activation,Activation,IncreaseAmount,0.86,0.86,0.86,2,1,2,0.29082853,0.0240369208912496
ECM1,hgnc:mesh:D009369,hgnc:uniprot.chain:PRO_0000032458,SLC7A2,Activation,Activation,IncreaseAmount,0.9929999999998682,0.9419,0.86,1,2,2,0.758231,0.0241682800793341
ECM1,MMP9,hgnc:mesh:D052638,SRP9,Complex,Activation,IncreaseAmount,0.86,0.923,0.89,2,3,1,0.28279737,0.0242086880570527
ECM1,MMP9,hgnc:mesh:D052638,PFN2,Complex,Activation,IncreaseAmount,0.86,0.923,0.989,2,3,1,0.2738389,0.0247680233190376
ECM1,EGFR,hgnc:mesh:D014028,GAPVD1,IncreaseAmount,Activation,IncreaseAmount,0.923,0.86,0.89,3,2,1,0.63949716,0.0253385177592269
ECM1,hgnc:mesh:D009369,NF1,TCAIM,Activation,Activation,DecreaseAmount,0.9929999999998682,0.992999173314,0.79,1,5,1,0.8879167,0.0255219893590977
ECM1,MMP9,hgnc:mesh:D052638,HDGF,Complex,Activation,IncreaseAmount,0.86,0.923,0.89,2,3,1,0.33109346,0.0263675825914804
ECM1,hgnc:mesh:D009369,CEBPA,CAPZA2,Activation,IncreaseAmount,DecreaseAmount,0.9929999999998682,0.923,0.79,1,1,1,0.28750116,0.0264130497006571
ECM1,hgnc:mesh:D013274,NR3C1,MRPL14,Activation,Complex,DecreaseAmount,0.97305,0.949271,0.79,4,6,1,0.30515683,0.0271575554253249
ECM1,MMP9,hgnc:mesh:D052638,ATP5F1B,Complex,Activation,DecreaseAmount,0.86,0.923,0.89,2,3,1,0.1964113,0.0275621116233429
ECM1,MMP9,hgnc:mesh:D052638,NDUFS4,Complex,Activation,IncreaseAmount,0.86,0.923,0.89,2,3,1,0.3194017,0.0277317104115529
ECM1,MMP9,hgnc:mesh:D052638,ZNRD1,Complex,Activation,DecreaseAmount,0.86,0.923,0.89,2,3,1,0.46108893,0.0281216037450872
ECM1,MMP9,hgnc:mesh:D052638,GTF2F1,Complex,Activation,DecreaseAmount,0.86,0.923,0.89,2,3,1,0.44111452,0.0313681204479023
ECM1,MMP9,hgnc:mesh:D052638,DNAJB6,Complex,Activation,IncreaseAmount,0.86,0.923,0.9899,2,3,1,0.27785558,0.032107544030539
ECM1,hgnc:mesh:D013274,MAZ,PDS5B,Activation,Complex,DecreaseAmount,0.97305,0.951,0.79,4,3,1,0.5076794,0.0334380810266335
ECM1,EGF,hgnc:uniprot:P22618,PFKP,Activation,Complex,IncreaseAmount,0.94757,0.86,0.923,5,1,3,0.2471358,0.0337762359050308
ECM1,MMP9,hgnc:mesh:D052638,CKS2,Complex,Activation,IncreaseAmount,0.86,0.923,0.989,2,3,1,0.37844002,0.0347698663947156
ECM1,MMP9,hgnc:mesh:D052638,FAU,Complex,Activation,DecreaseAmount,0.86,0.923,0.89,2,3,1,0.094957456,0.0358967685120886
ECM1,hgnc:mesh:D009369,NF1,RANGRF,Activation,Activation,DecreaseAmount,0.9929999999998682,0.992999173314,0.79,1,5,1,0.58023113,0.0361417264974747
ECM1,MMP9,KRT8P33,VPS51,Complex,Activation,DecreaseAmount,0.86,0.94993439,0.89,2,8,1,0.48806685,0.0363456985898762
ECM1,HIF1A,NRF1,DAZAP1,IncreaseAmount,DecreaseAmount,DecreaseAmount,0.94757,0.95,0.79,5,2,1,0.49320593,0.0372222876521603
ECM1,MMP9,hgnc:mesh:D052638,NOL7,Complex,Activation,DecreaseAmount,0.86,0.923,0.89,2,3,1,0.29126897,0.037852748370148
ECM1,MMP9,hgnc:mesh:D052638,PTRH1,Complex,Activation,DecreaseAmount,0.86,0.923,0.89,2,3,1,0.40642413,0.0384033372240198
ECM1,IL17A,RFX1,YWHAQ,Inhibition,Complex,DecreaseAmount,0.86,0.86,0.95,2,2,2,0.20582421,0.0387311561333768
ECM1,IL2,hgnc:uniprot:Q17103,LDHA,Inhibition,Activation,IncreaseAmount,0.8775000000000001,0.949271,0.94757,1,6,5,0.25323635,0.038852390521236
ECM1,MMP9,hgnc:mesh:D052638,TUBB6,Complex,Activation,IncreaseAmount,0.86,0.923,0.989,2,3,1,0.25450608,0.0389474943486708
ECM1,MMP9,MAGEB2,ARL2BP,Complex,Activation,DecreaseAmount,0.86,0.86,0.89,2,2,1,0.31853214,0.0393272230975503
ECM1,IL17A,RN7SL179P,LINC02693,Inhibition,Activation,IncreaseAmount,0.86,0.86,0.89,2,2,1,0.783671,0.0409935857890361
ECM1,PLSCR1,hgnc:uniprot:Q157B2,SRSF3,Complex,Inhibition,IncreaseAmount,0.8775000000000001,0.86,0.86,2,2,1,0.25769332,0.0424398844355516
ECM1,MMP9,hgnc:mesh:D052638,NDUFS6,Complex,Activation,DecreaseAmount,0.86,0.923,0.89,2,3,1,0.22108011,0.0434568816738297
ECM1,HIF1A,MEIS1,C9orf78,IncreaseAmount,IncreaseAmount,DecreaseAmount,0.94757,0.86,0.79,5,2,1,0.354484,0.0442227655582098
ECM1,hgnc:mesh:D009369,PAX2,SRPX,Activation,IncreaseAmount,DecreaseAmount,0.9929999999998682,0.86,0.79,1,1,1,0.24794537,0.0447942072155427
ECM1,IL2,VN2R10P,SNHG16,Inhibition,Activation,DecreaseAmount,0.8775000000000001,0.86,0.89,1,2,1,0.25502452,0.0460989410791825
ECM1,MMP9,hgnc:mesh:D052638,BASP1,Complex,Activation,DecreaseAmount,0.86,0.923,0.98,2,3,1,0.17574671,0.0472546291749731
ECM1,MMP9,hgnc:mesh:D052638,SDHAF2,Complex,Activation,IncreaseAmount,0.86,0.923,0.89,2,3,1,0.5000417,0.0476985645467581
ECM1,hgnc:mesh:D009369,hgnc:uniprot:P03129,DEK,Activation,Activation,IncreaseAmount,0.9929999999998682,0.86,0.94993439,1,2,8,0.26725182,0.0481491638191893
ECM1,hgnc:mesh:D009369,hgnc:uniprot.chain:PRO_0000032458,ETS1,Activation,Activation,DecreaseAmount,0.9929999999998682,0.9419,0.86,1,2,1,-0.86077684,0.049870071472337
ECM1,PTHLH,hgnc:uniprot:P27958,IGFBP4,Activation,Activation,IncreaseAmount,0.86,0.86,0.9419,2,1,4,-0.42860863,0.049176905300419
ECM1,PTHLH,hgnc:uniprot:P27958,ELOVL5,Activation,Activation,IncreaseAmount,0.86,0.86,0.9497812999999999,2,1,7,-0.38239592,0.0482758437991048
ECM1,EGFR,hgnc:mesh:D014028,YTHDC1,IncreaseAmount,Activation,IncreaseAmount,0.923,0.86,0.89,3,2,1,-0.5260795,0.0465152894453371
ECM1,IL17A,RFX1,YWHAG,Inhibition,Complex,DecreaseAmount,0.86,0.86,0.79,2,2,1,-0.28605902,0.0456433773854696
ECM1,EGFR,hgnc:mesh:D014028,COX20,IncreaseAmount,Activation,DecreaseAmount,0.923,0.86,0.89,3,2,1,-0.49739552,0.044320034862419
ECM1,hgnc:mesh:D009369,ELK1,TM2D1,Activation,IncreaseAmount,DecreaseAmount,0.9929999999998682,0.86,0.79,1,1,1,-0.36323383,0.0439642612307866
ECM1,PTHLH,hgnc:uniprot:P27958,PIN1,Activation,Activation,IncreaseAmount,0.86,0.86,0.86,2,1,2,-0.3888126,0.0433351545819849
ECM1,hgnc:mesh:D009369,hgnc:uniprot:P22265,SHC1,Activation,Activation,IncreaseAmount,0.9929999999998682,0.949999468559,0.923,1,2,3,-0.30123627,0.0428769370746125
ECM1,hgnc:mesh:D009369,STAT1,FAM172A,Activation,DecreaseAmount,IncreaseAmount,0.9929999999998682,0.86,0.997091188059,1,1,12,-1.0372549,0.041588258429172
ECM1,IL2,hgnc:uniprot:P62713,NFAT5,Inhibition,Inhibition,IncreaseAmount,0.8775000000000001,0.86,0.949980317,1,2,9,-0.5073643,0.0411734440598797
ECM1,hgnc:mesh:D009369,NFE2L2,MMRN2,Activation,DecreaseAmount,DecreaseAmount,0.9929999999998682,0.99289794,0.79,1,2,1,-0.46741486,0.0409632141924783
ECM1,hgnc:fplx:TGFB,PBX1,MRPS6,Inhibition,Complex,DecreaseAmount,0.98224485,0.86,0.95,7,2,2,-0.5799794,0.040142218939908
ECM1,MMP9,hgnc:mesh:D052638,RPS8,Complex,Activation,DecreaseAmount,0.86,0.923,0.89,2,3,1,-0.057816114,0.0395088933598725
ECM1,hgnc:mesh:D013274,RB1,SMC3,Activation,Complex,DecreaseAmount,0.97305,0.86,0.95,4,2,2,-0.48930076,0.0394179693769795
ECM1,MMP9,hgnc:mesh:D052638,TMEM263,Complex,Activation,IncreaseAmount,0.86,0.923,0.98,2,3,2,-0.6686076,0.0392206899183916
ECM1,MMP9,hgnc:mesh:D052638,SLC4A7,Complex,Activation,DecreaseAmount,0.86,0.923,0.89,2,3,1,-0.3105391,0.0387469510632015
ECM1,GMCL1,PAX4,PLEKHA1,Complex,Complex,DecreaseAmount,0.9899,0.98,0.79,2,1,1,-0.4341004,0.037306339038578
ECM1,MMP9,hgnc:mesh:D052638,DUSP4,Complex,Activation,DecreaseAmount,0.86,0.923,0.89,2,3,1,-0.6999846,0.0372859481236696
ECM1,hgnc:mesh:D009369,hgnc:uniprot:Q64902,PEBP1,Activation,Activation,DecreaseAmount,0.9929999999998682,0.86,0.923,1,2,3,-0.1896747,0.0371180847887767
ECM1,EGFR,hgnc:mesh:D014028,RBMX,IncreaseAmount,Activation,DecreaseAmount,0.923,0.86,0.89,3,2,1,-0.39079463,0.0359362615019727
ECM1,hgnc:mesh:D009369,hgnc:mesh:D009101,CRBN,Activation,Activation,IncreaseAmount,0.9929999999998682,0.9497812999999999,0.951,1,2,3,-0.6891243,0.0358967685120886
ECM1,EGFR,hgnc:mesh:D014028,RHOC,IncreaseAmount,Activation,DecreaseAmount,0.923,0.86,0.89,3,2,1,-0.25478002,0.0330269305612142
ECM1,hgnc:mesh:D009369,hgnc:uniprot:P03129,VDAC1,Activation,Activation,IncreaseAmount,0.9929999999998682,0.86,0.86,1,2,1,-0.23285906,0.0329030582201601
ECM1,hgnc:mesh:D009369,PAX3,RTF1,Activation,DecreaseAmount,DecreaseAmount,0.9929999999998682,0.86,0.79,1,1,1,-0.2964612,0.0328549931751747
ECM1,MMP9,hgnc:mesh:D052638,PLK2,Complex,Activation,IncreaseAmount,0.86,0.923,0.989,2,3,1,-0.28578788,0.0323302332537613
ECM1,EGFR,hgnc:mesh:D014028,HYAL2,IncreaseAmount,Activation,DecreaseAmount,0.923,0.86,0.89,3,2,1,-0.2595282,0.0314627725654066
ECM1,HIF1A,SEPTIN4,SEPTIN7,IncreaseAmount,Complex,IncreaseAmount,0.94757,0.94993439,0.8775000000000001,5,8,1,-0.24457817,0.0311161805363261
ECM1,hgnc:mesh:D013274,KDM5A,AP000695.2,Activation,IncreaseAmount,DecreaseAmount,0.97305,0.86,0.923,4,2,2,-0.8868943,0.0293031640367322
ECM1,EGFR,hgnc:chebi:63632,MPC1,IncreaseAmount,Activation,DecreaseAmount,0.923,0.86,0.89,3,2,1,-0.8477613,0.0289894556698044
ECM1,MMP9,hgnc:mesh:D052638,ARMC1,Complex,Activation,IncreaseAmount,0.86,0.923,0.89,2,3,1,-0.46968892,0.0277020645952843
ECM1,hgnc:mesh:D013274,MYC,ERO1A,Activation,IncreaseAmount,DecreaseAmount,0.97305,0.951,0.79,4,3,1,-0.707781,0.0275660455971391
ECM1,EGFR,hgnc:mesh:D014028,LSM14A,IncreaseAmount,Activation,IncreaseAmount,0.923,0.86,0.89,3,2,1,-0.46848208,0.0271886416787447
ECM1,MMP9,IRF6,PPP2CB,Complex,Inhibition,DecreaseAmount,0.86,0.86,0.89,2,2,1,-0.3424774,0.0267792313836219
ECM1,hgnc:mesh:D009369,hgnc:mesh:D015179,VPS36,Activation,Activation,IncreaseAmount,0.9929999999998682,0.9989832499999809,0.923,1,4,3,-0.5391262,0.026141260090823
ECM1,MMP9,hgnc:mesh:D052638,NR2F6,Complex,Activation,IncreaseAmount,0.86,0.923,0.989,2,3,1,-0.63834405,0.0254833652685335
ECM1,EGFR,hgnc:mesh:D014028,ITGA3,IncreaseAmount,Activation,IncreaseAmount,0.923,0.86,0.89,3,2,1,-0.4179198,0.0236672312263154
ECM1,hgnc:mesh:D009369,hgnc:uniprot.chain:PRO_0000032458,ARMCX3,Activation,Activation,IncreaseAmount,0.9929999999998682,0.9419,0.9419,1,2,4,-0.5289572,0.0231227935549919
ECM1,RET,POU1F1,PXDN,DecreaseAmount,IncreaseAmount,DecreaseAmount,0.9419,0.94757,0.79,3,3,1,-0.35210913,0.0211866548567485
ECM1,HIF1A,hgnc:mesh:D015687,BZW2,IncreaseAmount,Activation,DecreaseAmount,0.94757,0.9804,0.86,5,3,2,-0.35908136,0.0200641858845554
ECM1,RET,PITX2,LAMA4,DecreaseAmount,Complex,DecreaseAmount,0.9419,0.86,0.79,3,2,1,-0.31020826,0.0190210335545553
ECM1,EGFR,hgnc:mesh:D014028,DDR2,IncreaseAmount,Activation,IncreaseAmount,0.923,0.86,0.89,3,2,1,-0.46845642,0.0187209920904875
ECM1,IL17A,RFX1,BLVRB,Inhibition,Complex,DecreaseAmount,0.86,0.86,0.95,2,2,2,-0.51141053,0.0184015501546038
ECM1,EGFR,hgnc:mesh:D014028,SELENOF,IncreaseAmount,Activation,DecreaseAmount,0.923,0.86,0.98,3,2,2,-0.4103244,0.0175273189721173
ECM1,RET,PITX2,DHCR24,DecreaseAmount,Complex,DecreaseAmount,0.9419,0.86,0.79,3,2,1,-0.43926415,0.0172297303002922
ECM1,hgnc:mesh:D009369,hgnc:uniprot.chain:PRO_0000032458,HMG20A,Activation,Activation,DecreaseAmount,0.9929999999998682,0.9419,0.86,1,2,2,-0.82395023,0.0165580016600128
ECM1,MMP9,hgnc:mesh:D052638,OPA1,Complex,Activation,IncreaseAmount,0.86,0.923,0.89,2,3,1,-0.92585945,0.0164497756327515
ECM1,EGFR,hgnc:mesh:D014028,CMAS,IncreaseAmount,Activation,DecreaseAmount,0.923,0.86,0.89,3,2,1,-0.7185369,0.0153527490871336
ECM1,RET,PITX2,HSPG2,DecreaseAmount,Complex,DecreaseAmount,0.9419,0.86,0.79,3,2,1,-0.18691963,0.0136145562603534
ECM1,hgnc:mesh:D009369,PAX8,SNX6,Activation,DecreaseAmount,DecreaseAmount,0.9929999999998682,0.923,0.79,1,1,1,-0.26167682,0.0134770873142864
ECM1,EGFR,hgnc:mesh:D014028,METTL26,IncreaseAmount,Activation,DecreaseAmount,0.923,0.86,0.89,3,2,1,-0.2990679,0.0124757308638703
ECM1,MMP9,hgnc:mesh:D052638,PCM1,Complex,Activation,DecreaseAmount,0.86,0.923,0.98,2,3,1,-0.3990159,0.0110273054816423
ECM1,MCL1,FOXO4,MIR217HG,Complex,Complex,DecreaseAmount,0.9899,0.86,0.79,2,2,1,-0.44859052,0.0083229303608083
ECM1,EGF,hgnc:uniprot:Q08683,DMXL1,Activation,Activation,IncreaseAmount,0.94757,0.86,0.86,5,2,2,-1.887216,0.0082559697216657
ECM1,MMP9,hgnc:mesh:D052638,TXNIP,Complex,Activation,IncreaseAmount,0.86,0.923,0.89,2,3,1,-0.5393011,0.0076695792383602
ECM1,PLSCR1,PML,CMIP,Complex,Complex,IncreaseAmount,0.8775000000000001,0.98,0.86,2,1,2,-0.42638686,0.0074935989936073
ECM1,hgnc:mesh:D009369,hgnc:uniprot:P03230,PSMB8,Activation,Activation,IncreaseAmount,0.9929999999998682,0.86,0.9497812999999999,1,1,6,-0.4267613,0.0070673137102824
ECM1,GMCL1,PAX4,ATM,Complex,Complex,DecreaseAmount,0.9899,0.98,0.982,2,1,3,-0.54919374,0.0070183100589617
ECM1,MCL1,FOXO4,KLF13,Complex,Complex,DecreaseAmount,0.9899,0.86,0.79,2,2,1,-1.4058354,0.0066826164331051
ECM1,MMP9,hgnc:mesh:D052638,CLINT1,Complex,Activation,DecreaseAmount,0.86,0.923,0.89,2,3,1,-0.65691185,0.0057372848639917
ECM1,PTHLH,hgnc:uniprot:P27958,VPS29,Activation,Activation,IncreaseAmount,0.86,0.86,0.86,2,1,2,-0.50710666,0.0056504961968216
ECM1,HIF1A,hgnc:uniprot:Q9NFL6,FADS1,IncreaseAmount,Complex,IncreaseAmount,0.94757,0.923,0.86,5,3,2,-0.4217086,0.004688594912063
ECM1,IL2,hgnc:chebi:61049,CTSB,Inhibition,IncreaseAmount,IncreaseAmount,0.8775000000000001,0.923,0.89,1,3,1,-0.2908448,0.0021418787787928
ECM1,MMP9,KRT8P33,COPS8,Complex,Activation,DecreaseAmount,0.86,0.94993439,0.89,2,8,1,-0.7524218,0.0011473933686247
ATP6V0E2,hgnc:uniprot:P01533,KRT8P33,IDS,Complex,Complex,IncreaseAmount,0.949271,0.86,0.98999,6,2,5,0.4837527,0.0019647483992301
ATP6V0E2,hgnc:uniprot:P01533,hgnc:fplx:TGFB,COL6A1,Complex,Complex,IncreaseAmount,0.949271,0.95,0.98922,6,1,4,0.5992732,0.0022382102743367
ATP6V0E2,hgnc:uniprot:P01533,KRT8P33,HEXB,Complex,Complex,IncreaseAmount,0.949271,0.86,0.98999,6,2,5,0.48848128,0.002414887234866
ATP6V0E2,hgnc:uniprot:P01533,SP1,PCSK5,Complex,Complex,DecreaseAmount,0.949271,0.86,0.79,6,2,1,0.35257408,0.0027904052501894
ATP6V0E2,hgnc:uniprot:P01533,POU2F1,SRSF7,Complex,Complex,DecreaseAmount,0.949271,0.949980317,0.79,6,9,1,0.46216467,0.0029921355314275
ATP6V0E2,hgnc:uniprot:P01533,LEF1,PARVB,Complex,Complex,DecreaseAmount,0.949271,0.9419,0.79,6,4,1,0.37723848,0.0031959430395209
ATP6V0E2,hgnc:uniprot:P01533,hgnc:fplx:TGFB,COL5A2,Complex,Complex,IncreaseAmount,0.949271,0.95,0.8775000000000001,6,1,1,0.40144095,0.0037527243888143
ATP6V0E2,hgnc:uniprot:P01533,LEF1,SH3BP5,Complex,Complex,DecreaseAmount,0.949271,0.9419,0.95,6,4,2,0.3442425,0.0041283890729556
ATP6V0E2,hgnc:uniprot:P01533,hgnc:mesh:D009362,ID1,Complex,Inhibition,IncreaseAmount,0.949271,0.86,0.86,6,2,2,0.45499748,0.0047261008520748
ATP6V0E2,hgnc:uniprot:P01533,KRT8P33,GDI2,Complex,Complex,DecreaseAmount,0.949271,0.86,0.89,6,2,1,0.29523575,0.0067517451324176
ATP6V0E2,hgnc:uniprot:P01533,KRT8P33,NGRN,Complex,Complex,DecreaseAmount,0.949271,0.86,0.89,6,2,1,0.47607166,0.0067939786055472
ATP6V0E2,hgnc:uniprot:P01533,SP1,SERINC3,Complex,Complex,DecreaseAmount,0.949271,0.86,0.79,6,2,1,0.35452974,0.0069462635171971
ATP6V0E2,hgnc:uniprot:P01533,MYC,PDIA4,Complex,Complex,DecreaseAmount,0.949271,0.86,0.95,6,2,2,0.28033182,0.0078853320470069
ATP6V0E2,hgnc:uniprot:P01533,LEF1,IPO9,Complex,Complex,DecreaseAmount,0.949271,0.9419,0.79,6,4,1,0.7975842,0.0083795264396188
ATP6V0E2,hgnc:uniprot:P01533,E2F1,ARPC5L,Complex,Complex,DecreaseAmount,0.949271,0.86,0.79,6,2,1,0.4001002,0.0098782959377336
ATP6V0E2,hgnc:uniprot:P01533,hgnc:mesh:D009369,HOXB7,Complex,Inhibition,IncreaseAmount,0.949271,0.9974934346953279,0.949980317,6,1,3,0.5360127,0.0102956324493975
ATP6V0E2,hgnc:uniprot:P01533,PGR,HLTF,Complex,Complex,IncreaseAmount,0.949271,0.86,0.9615,6,2,2,0.56511766,0.0106035052349024
ATP6V0E2,hgnc:uniprot:P01533,hgnc:mesh:D009369,HES1,Complex,Inhibition,IncreaseAmount,0.949271,0.9974934346953279,0.923,6,1,1,0.7208117,0.0112377174486324
ATP6V0E2,hgnc:uniprot:P01533,POU2F1,RRM2B,Complex,Complex,DecreaseAmount,0.949271,0.949980317,0.79,6,9,1,0.33643398,0.0114025632539377
