source,intermediate_1,intermediate_2,target,stmt_type_1,stmt_type_2,stmt_type_3,belief_1,belief_2,belief_3,evidence_1,evidence_2,evidence_3,logfoldchange,pval
CNPY3,EGFR,MYC,ATP1B3,Complex,Inhibition,DecreaseAmount,0.98,0.86,0.79,1,2,1,0.2756026,0.028672246310078
CNPY3,EGFR,hgnc:mesh:D052638,AGAP3,Complex,IncreaseAmount,IncreaseAmount,0.98,0.86,0.89,1,2,1,0.7980045,0.029614084549271
CNPY3,OGN,hgnc:mesh:D009369,YBX3,Complex,Activation,IncreaseAmount,0.9899,0.949271,0.923,2,1,1,0.15666041,0.0303574851993753
CNPY3,EGFR,hgnc:mesh:D052638,PROS1,Complex,IncreaseAmount,DecreaseAmount,0.98,0.86,0.989,1,2,1,0.81382954,0.0304649832249068
CNPY3,EGFR,hgnc:mesh:D014028,DCAF7,Complex,Activation,DecreaseAmount,0.98,0.86,0.89,1,2,1,0.39028218,0.0308111769685055
CNPY3,EGFR,SLX1B,SELENOH,Complex,Activation,IncreaseAmount,0.98,0.9499998405677,0.89,1,12,1,0.23746553,0.0323481303837107
CNPY3,EGFR,hgnc:chebi:65329,SLC27A5,Complex,Inhibition,DecreaseAmount,0.98,0.86,0.89,1,2,1,0.5361618,0.0332684349130974
CNPY3,EGFR,hgnc:mesh:D052638,AC016747.1,Complex,IncreaseAmount,IncreaseAmount,0.98,0.86,0.98,1,2,2,0.7266534,0.033714740659038
CNPY3,EGFR,SLX1B,COL5A1,Complex,Activation,DecreaseAmount,0.98,0.9499998405677,0.89,1,12,1,0.43922648,0.0367732371510858
CNPY3,EGFR,hgnc:mesh:D052638,RTL8C,Complex,IncreaseAmount,IncreaseAmount,0.98,0.86,0.98,1,2,1,0.3394202,0.0382857485558404
CNPY3,EGFR,hgnc:mesh:D052638,NFE2L3,Complex,IncreaseAmount,IncreaseAmount,0.98,0.86,0.89,1,2,1,0.48530775,0.039434417472514
CNPY3,EGFR,hgnc:mesh:D014028,RPS27L,Complex,Activation,DecreaseAmount,0.98,0.86,0.89,1,2,1,0.14319044,0.0397966932122361
CNPY3,EGFR,NR1H4,TIMM17B,Complex,IncreaseAmount,DecreaseAmount,0.98,0.9419,0.79,1,4,1,0.5706555,0.0403712533948853
CNPY3,TLR4,hgnc:uniprot:P86254,PLEKHA1,Complex,Inhibition,IncreaseAmount,0.97305,0.86,0.86,4,2,2,0.48081532,0.0406856550163697
CNPY3,EGFR,ELK1,IDH1,Complex,Activation,DecreaseAmount,0.98,0.89,0.982,1,1,3,0.4078105,0.0409312801993546
CNPY3,TLR9,IRF7,NECAP2,Complex,Complex,DecreaseAmount,0.923,0.951,0.79,3,3,1,0.6644766,0.0412153014278361
CNPY3,EGFR,hgnc:chebi:63632,LAPTM4A,Complex,Activation,DecreaseAmount,0.98,0.86,0.89,1,2,1,0.24541424,0.0442831830213536
CNPY3,EGFR,ATF2,DPY30,Complex,Phosphorylation,DecreaseAmount,0.98,0.89,0.79,1,1,1,0.3897238,0.044915349995276
CNPY3,EGFR,hgnc:mesh:D052638,CLCN3,Complex,IncreaseAmount,DecreaseAmount,0.98,0.86,0.98,1,2,1,0.22760762,0.0465685990983148
CNPY3,EGFR,hgnc:mesh:D051379,COX5A,Complex,Complex,DecreaseAmount,0.98,0.86,0.94757,1,2,5,0.2605889,0.0472454823410956
CNPY3,EGFR,E2F1,ARID4B,Complex,Activation,DecreaseAmount,0.98,0.98249311095,0.79,1,10,1,0.43175143,0.0480573662043706
CNPY3,EGFR,ETS1,HSBP1,Complex,IncreaseAmount,DecreaseAmount,0.98,0.86,0.79,1,2,1,0.18880719,0.0492036049002947
CNPY3,EGFR,hgnc:mesh:D014028,ACTR2,Complex,Activation,DecreaseAmount,0.98,0.86,0.89,1,2,1,-0.2597242,0.0497634935246122
CNPY3,EGFR,hgnc:mesh:D014028,APOBEC3C,Complex,Activation,IncreaseAmount,0.98,0.86,0.89,1,2,1,-0.59132034,0.0488916675781219
CNPY3,EGFR,PPARA,CELF1,Complex,Complex,DecreaseAmount,0.98,0.8775000000000001,0.79,1,2,1,-0.52536273,0.0483542003476237
CNPY3,EGFR,JUN,UBE2R2,Complex,Activation,DecreaseAmount,0.98,0.89,0.79,1,1,1,-0.3519317,0.0479376550915697
CNPY3,EGFR,hgnc:mesh:D014028,TMEM14B,Complex,Activation,DecreaseAmount,0.98,0.86,0.89,1,2,1,-0.3631909,0.047744535365007
CNPY3,EGFR,hgnc:mesh:D052638,TXNDC17,Complex,IncreaseAmount,DecreaseAmount,0.98,0.86,0.89,1,2,1,-0.24645424,0.0464862791386554
CNPY3,TLR4,RFX1,GMPS,Complex,Complex,DecreaseAmount,0.97305,0.8775000000000001,0.95,4,2,2,-0.612426,0.0457137105856555
CNPY3,EGFR,MIR3666,CARS,Complex,Activation,IncreaseAmount,0.98,0.86,0.89,1,2,1,-0.64999694,0.0454843967460065
CNPY3,EGFR,DDIT3,FAM133B,Complex,Activation,DecreaseAmount,0.98,0.957125,0.79,1,3,1,-0.4414042,0.0454339435295709
CNPY3,TLR9,hgnc:mesh:D018805,EXOSC6,Complex,Activation,IncreaseAmount,0.923,0.97305,0.86,3,4,2,-0.9787378,0.0452493517646252
CNPY3,TLR1,LINC01898,HSPA12B,Complex,Activation,IncreaseAmount,0.993,0.86,0.89,2,2,1,-1.1955923,0.0451389004671675
CNPY3,EGFR,hgnc:uniprot.chain:PRO_0000032458,MRPL19,Complex,Phosphorylation,DecreaseAmount,0.98,0.98285,0.86,1,4,2,-0.43993726,0.0446198393815932
CNPY3,EGFR,hgnc:mesh:D052638,NAMPT,Complex,IncreaseAmount,IncreaseAmount,0.98,0.86,0.98999,1,2,1,-0.3693331,0.0445205994037904
CNPY3,EGFR,AHR,DNAJA1,Complex,Complex,DecreaseAmount,0.98,0.9996879258070432,0.79,1,15,1,-0.2702982,0.0438245980956043
CNPY3,EGFR,hgnc:mesh:D014028,CD320,Complex,Activation,DecreaseAmount,0.98,0.86,0.89,1,2,1,-0.36240375,0.0437691867894114
CNPY3,TRIM25,HOXA9,TUBB,Complex,Complex,IncreaseAmount,0.98,0.98,0.98,1,1,2,-0.30261493,0.0435059800906052
CNPY3,EGFR,hgnc:mesh:D052638,CDK7,Complex,IncreaseAmount,IncreaseAmount,0.98,0.86,0.89,1,2,1,-1.1586107,0.0434023662726531
CNPY3,EGFR,hgnc:mesh:D052638,RTN3,Complex,IncreaseAmount,IncreaseAmount,0.98,0.86,0.989,1,2,1,-0.4474325,0.042845807524673
CNPY3,OGN,hgnc:mesh:D009369,MVD,Complex,Activation,IncreaseAmount,0.9899,0.949271,0.923,2,1,1,-0.52088857,0.0427403312512205
CNPY3,EGFR,CXCL8,SEC62,Complex,Complex,IncreaseAmount,0.98,0.86,0.86,1,2,2,-0.3171794,0.0426605712178149
CNPY3,EGFR,MYOD1,DDT,Complex,Complex,DecreaseAmount,0.98,0.951,0.79,1,3,1,-0.3041675,0.042380816435155
CNPY3,EGFR,MYC,CLIP1,Complex,Inhibition,DecreaseAmount,0.98,0.86,0.9884,1,2,4,-0.51788974,0.0422320387358323
CNPY3,EGFR,SREBF1,CACUL1,Complex,IncreaseAmount,IncreaseAmount,0.98,0.86,0.86,1,2,2,-0.75248814,0.0420081275015256
CNPY3,EGFR,hgnc:uniprot:P83099,FUNDC2,Complex,Phosphorylation,DecreaseAmount,0.98,0.86,0.923,1,2,3,-0.65140986,0.0418541838228211
CNPY3,TLR9,RN7SL179P,ATP2A2,Complex,Activation,DecreaseAmount,0.923,0.86,0.89,3,2,1,-0.50368416,0.0413921073148172
CNPY3,EGFR,hgnc:chebi:8069,RSL24D1,Complex,Complex,IncreaseAmount,0.98,0.94757,0.89,1,5,1,-0.27182373,0.0411534160775074
CNPY3,EGFR,MYOD1,NABP1,Complex,Complex,DecreaseAmount,0.98,0.951,0.79,1,3,1,-0.9942597,0.0411070537390721
CNPY3,EGFR,hgnc:mesh:D058186,SPATC1L,Complex,Inhibition,IncreaseAmount,0.98,0.9615,0.86,1,2,2,-0.4646997,0.0403347584258649
CNPY3,EGFR,hgnc:mesh:D052638,CST3,Complex,IncreaseAmount,IncreaseAmount,0.98,0.86,0.89,1,2,1,-0.13315615,0.0402982914365569
CNPY3,TLR9,RN7SL179P,CDCP1,Complex,Activation,DecreaseAmount,0.923,0.86,0.98,3,2,2,-0.49917504,0.0402436433787862
CNPY3,EGFR,hgnc:mesh:D014028,MRPS26,Complex,Activation,DecreaseAmount,0.98,0.86,0.89,1,2,1,-0.3955302,0.0399411862499479
CNPY3,EGFR,hgnc:chebi:8069,MMAB,Complex,Complex,IncreaseAmount,0.98,0.94757,0.98,1,5,2,-0.5231309,0.0395179999550042
CNPY3,hgnc:fplx:TLR,hgnc:chebi:61049,MSMO1,Complex,Activation,IncreaseAmount,0.9999987185872823,0.86,0.89,8,1,1,-0.29101568,0.0394851460628163
CNPY3,TLR9,RN7SL179P,ARFRP1,Complex,Activation,DecreaseAmount,0.923,0.86,0.89,3,2,1,-0.77284145,0.038950822179818
CNPY3,EGFR,hgnc:chebi:8069,REX1BD,Complex,Complex,IncreaseAmount,0.98,0.94757,0.989,1,5,3,-0.4050085,0.0385482700463489
CNPY3,DEFA1,PAX3,SSR3,Complex,Complex,DecreaseAmount,0.98,0.86,0.79,1,2,1,-0.2685228,0.0384781151650203
CNPY3,hgnc:fplx:TLR,LEF1,SLC38A2,Complex,Complex,DecreaseAmount,0.9999987185872823,0.86,0.79,8,1,1,-0.3235536,0.0381550587902633
CNPY3,EGFR,hgnc:mesh:D014028,UQCRFS1,Complex,Activation,IncreaseAmount,0.98,0.86,0.89,1,2,1,-0.3155904,0.0377681381191749
CNPY3,EGFR,hgnc:mesh:D052638,PSMD14,Complex,IncreaseAmount,IncreaseAmount,0.98,0.86,0.98,1,2,2,-0.43034163,0.03751300238711
CNPY3,EGFR,hgnc:mesh:D015470,MYL6,Complex,Activation,IncreaseAmount,0.98,0.86,0.86,1,2,2,-0.11235256,0.0374672911738543
CNPY3,EGFR,hgnc:mesh:D052638,MSI2,Complex,IncreaseAmount,IncreaseAmount,0.98,0.86,0.89,1,2,1,-0.6905822,0.0372508097389546
CNPY3,EGFR,hgnc:mesh:D014028,TRIOBP,Complex,Activation,IncreaseAmount,0.98,0.86,0.89,1,2,1,-0.38970128,0.0371429689076277
CNPY3,EGFR,hgnc:mesh:D052638,PSMD11,Complex,IncreaseAmount,IncreaseAmount,0.98,0.86,0.98,1,2,1,-0.5299122,0.0367479512253931
CNPY3,hgnc:fplx:TLR,LEF1,APTX,Complex,Complex,DecreaseAmount,0.9999987185872823,0.86,0.79,8,1,1,-1.0738583,0.0367367177910986
CNPY3,TLR4,hgnc:uniprot:Q9LT17,MALL,Complex,Complex,DecreaseAmount,0.97305,0.923,0.86,4,3,2,-0.62424546,0.0358062417923337
CNPY3,TRIM25,PITX2,PTTG1,Complex,Complex,DecreaseAmount,0.98,0.9899,0.79,1,2,1,-0.7162693,0.0357568202520712
CNPY3,EGFR,RELA,SEPTIN10,Complex,Phosphorylation,DecreaseAmount,0.98,0.86,0.79,1,2,1,-0.43333125,0.0354288278907252
CNPY3,EGFR,RB1,MED1,Complex,Phosphorylation,DecreaseAmount,0.98,0.86,0.95,1,2,2,-0.9943404,0.0352983516010461
CNPY3,EGFR,hgnc:uniprot.chain:PRO_0000032458,STT3B,Complex,Phosphorylation,IncreaseAmount,0.98,0.98285,0.949271,1,4,6,-0.54093677,0.0350197547924242
CNPY3,EGFR,NR3C1,TNFRSF12A,Complex,Complex,DecreaseAmount,0.98,0.989999,0.95,1,3,2,-0.39882702,0.0348986282343586
CNPY3,EGFR,SLX1B,TRIP11,Complex,Activation,IncreaseAmount,0.98,0.9499998405677,0.89,1,12,1,-0.66557384,0.033294243801327
CNPY3,EGFR,hgnc:uniprot:Q9YAC7,COPS9,Complex,Complex,IncreaseAmount,0.98,0.993,0.86,1,51,2,-0.2023138,0.0330651458887116
CNPY3,EGFR,hgnc:mesh:D052638,TJP1,Complex,IncreaseAmount,DecreaseAmount,0.98,0.86,0.89,1,2,1,-0.40783748,0.0324793353099505
CNPY3,EGFR,POU3F2,RAB13,Complex,IncreaseAmount,DecreaseAmount,0.98,0.89,0.79,1,1,1,-0.32864922,0.0321070987170965
CNPY3,TLR9,hgnc:mesh:D015427,FAM50A,Complex,Activation,DecreaseAmount,0.923,0.86,0.86,3,2,2,-0.376018,0.0320221032367324
CNPY3,TRIM25,PITX2,CUEDC2,Complex,Complex,DecreaseAmount,0.98,0.9899,0.79,1,2,1,-0.43049076,0.0317360464103503
CNPY3,TLR4,hgnc:chebi:64317,SNX17,Complex,Activation,IncreaseAmount,0.97305,0.86,0.89,4,2,1,-0.508969,0.0316049508977477
CNPY3,TRIM25,PITX2,PTPN12,Complex,Complex,DecreaseAmount,0.98,0.9899,0.79,1,2,1,-0.53777456,0.0313441527087935
CNPY3,EGFR,hgnc:mesh:D052638,SNX6,Complex,IncreaseAmount,IncreaseAmount,0.98,0.86,0.89,1,2,1,-0.32391316,0.0312535551348005
CNPY3,EGFR,hgnc:mesh:D052638,S100A10,Complex,IncreaseAmount,IncreaseAmount,0.98,0.86,0.89,1,2,1,-0.09605367,0.0311168619075066
CNPY3,EGFR,hgnc:mesh:D014028,VPS25,Complex,Activation,IncreaseAmount,0.98,0.86,0.89,1,2,1,-0.5102783,0.0305368300922864
CNPY3,EGFR,hgnc:mesh:D052638,RAB21,Complex,IncreaseAmount,IncreaseAmount,0.98,0.86,0.89,1,2,1,-1.0234897,0.0304841281775656
CNPY3,EGFR,hgnc:mesh:D014028,FADS2,Complex,Activation,DecreaseAmount,0.98,0.86,0.98,1,2,2,-0.27899536,0.0299897049658752
CNPY3,TRIM25,PITX2,CALD1,Complex,Complex,DecreaseAmount,0.98,0.9899,0.79,1,2,1,-0.22541006,0.0299024806532412
CNPY3,EGFR,RELA,GLG1,Complex,Phosphorylation,DecreaseAmount,0.98,0.86,0.79,1,2,1,-0.36964098,0.0297521210014866
CNPY3,EGFR,MIR3666,HNRNPR,Complex,Activation,IncreaseAmount,0.98,0.86,0.89,1,2,1,-0.36491615,0.0296327690192548
CNPY3,EGFR,POU3F2,ZDHHC4,Complex,IncreaseAmount,DecreaseAmount,0.98,0.89,0.79,1,1,1,-1.06041,0.0292771804779551
CNPY3,TLR4,CREB1,EHD4,Complex,Activation,DecreaseAmount,0.97305,0.98285,0.79,4,4,1,-0.43436253,0.0287563747799029
CNPY3,hgnc:fplx:TLR,LEF1,TMEM183A,Complex,Complex,DecreaseAmount,0.9999987185872823,0.86,0.79,8,1,1,-0.5346432,0.0285498446562944
CNPY3,EGFR,hgnc:mesh:D052638,CLINT1,Complex,IncreaseAmount,DecreaseAmount,0.98,0.86,0.89,1,2,1,-0.58087003,0.0277276239905399
CNPY3,EGFR,hgnc:mesh:D014028,MAPK3,Complex,Activation,IncreaseAmount,0.98,0.86,0.89,1,2,1,-0.62416816,0.0275516073721177
CNPY3,TRIM25,PITX2,CALM1,Complex,Complex,DecreaseAmount,0.98,0.9899,0.79,1,2,1,-0.1982527,0.0272154874820366
CNPY3,hgnc:fplx:TLR,LEF1,SEC22B,Complex,Complex,DecreaseAmount,0.9999987185872823,0.86,0.79,8,1,1,-0.5818162,0.0266006463725463
CNPY3,OGN,ZEB1,C5orf24,Complex,Inhibition,DecreaseAmount,0.9899,0.9419,0.79,2,4,1,-0.41559696,0.0252152041503882
CNPY3,EGFR,hgnc:mesh:D014028,SPART,Complex,Activation,DecreaseAmount,0.98,0.86,0.89,1,2,1,-0.4851439,0.0251259141177354
CNPY3,EGFR,MYC,TMEM18,Complex,Inhibition,DecreaseAmount,0.98,0.86,0.79,1,2,1,-0.80651695,0.0247394807635354
CNPY3,EGFR,hgnc:mesh:D052638,CLTC,Complex,IncreaseAmount,IncreaseAmount,0.98,0.86,0.89,1,2,1,-0.4042065,0.0240521806749698
CNPY3,EGFR,hgnc:uniprot:P03230,COA1,Complex,Activation,IncreaseAmount,0.98,0.86,0.9497812999999999,1,2,6,-0.5922763,0.0238752099038354
CNPY3,EGFR,hgnc:mesh:D052638,ATM,Complex,IncreaseAmount,DecreaseAmount,0.98,0.86,0.98,1,2,1,-0.53890693,0.0237456356559711
CNPY3,EGFR,hgnc:mesh:D014028,CYP51A1,Complex,Activation,DecreaseAmount,0.98,0.86,0.89,1,2,1,-0.37687847,0.0225217589466099
CNPY3,EGFR,hgnc:mesh:D052638,SSBP4,Complex,IncreaseAmount,IncreaseAmount,0.98,0.86,0.989,1,2,1,-0.70981395,0.0224004238634859
CNPY3,OGN,hgnc:mesh:D009369,TFPI,Complex,Activation,IncreaseAmount,0.9899,0.949271,0.949271,2,1,2,-0.24228553,0.0221921833736136
CNPY3,EGFR,hgnc:mesh:D014028,SMARCA5,Complex,Activation,DecreaseAmount,0.98,0.86,0.98,1,2,2,-0.4366386,0.0220959444877206
CNPY3,EGFR,SLX1B,COL6A1,Complex,Activation,DecreaseAmount,0.98,0.9499998405677,0.89,1,12,1,-0.6178342,0.0218650142344682
CNPY3,EGFR,hgnc:mesh:D014028,IAH1,Complex,Activation,DecreaseAmount,0.98,0.86,0.89,1,2,1,-0.68343323,0.0216682392895859
CNPY3,EGFR,hgnc:mesh:D052638,PSMB5,Complex,IncreaseAmount,DecreaseAmount,0.98,0.86,0.98,1,2,1,-0.29556268,0.0213865349533411
CNPY3,EGFR,hgnc:mesh:D014028,CTNNAL1,Complex,Activation,DecreaseAmount,0.98,0.86,0.89,1,2,1,-0.5269992,0.0205519628224283
CNPY3,TLR4,hgnc:uniprot:Q9UHZ2,CAVIN3,Complex,Activation,IncreaseAmount,0.97305,0.86,0.923,4,2,3,-0.5325814,0.019775531128809
CNPY3,TRIM25,DNAJC5,ANXA2,Complex,Complex,IncreaseAmount,0.98,0.98,0.86,1,1,2,-0.12087283,0.0189343579662407
CNPY3,EGFR,IRF1,DYNLRB1,Complex,Complex,DecreaseAmount,0.98,0.86,0.79,1,2,1,-0.38983488,0.0176112408908997
CNPY3,TLR4,hgnc:uniprot:Q9UHZ2,BRD9,Complex,Activation,IncreaseAmount,0.97305,0.86,0.923,4,2,1,-0.5957773,0.0175370438221268
CNPY3,EGFR,hgnc:fplx:JNK,CDC42,Complex,Complex,IncreaseAmount,0.98,0.9998164949981649,0.89,1,2,1,-0.19823898,0.0173190242342372
CNPY3,EGFR,hgnc:mesh:D052638,LSM5,Complex,IncreaseAmount,IncreaseAmount,0.98,0.86,0.98,1,2,1,-0.48799714,0.0169806066310559
CNPY3,EGFR,hgnc:mesh:D052638,MPZL2,Complex,IncreaseAmount,IncreaseAmount,0.98,0.86,0.98,1,2,1,-0.61661047,0.0164103562398933
CNPY3,EGFR,hgnc:uniprot.chain:PRO_0000032458,CAMSAP2,Complex,Phosphorylation,DecreaseAmount,0.98,0.98285,0.949999985651093,1,4,15,-0.95715845,0.0155665032453104
CNPY3,EGFR,MYOD1,SERPINE1,Complex,Complex,DecreaseAmount,0.98,0.951,0.79,1,3,1,-0.2941032,0.0146241496682407
CNPY3,EGFR,hgnc:mesh:D014028,SURF4,Complex,Activation,IncreaseAmount,0.98,0.86,0.89,1,2,1,-0.6717093,0.0146165758832395
CNPY3,EGFR,hgnc:mesh:D014028,TMEM41B,Complex,Activation,DecreaseAmount,0.98,0.86,0.98,1,2,2,-1.0772886,0.0140522099587499
CNPY3,EGFR,hgnc:mesh:D052638,SMS,Complex,IncreaseAmount,IncreaseAmount,0.98,0.86,0.89,1,2,1,-0.3282508,0.0138921221967878
CNPY3,EGFR,hgnc:mesh:D052638,SRP9,Complex,IncreaseAmount,DecreaseAmount,0.98,0.86,0.98,1,2,1,-0.39449865,0.0137623411700344
CNPY3,hgnc:fplx:TLR,LEF1,BASP1,Complex,Complex,DecreaseAmount,0.9999987185872823,0.86,0.79,8,1,1,-0.38379574,0.0127475175804555
CNPY3,EGFR,hgnc:mesh:D052638,TAX1BP3,Complex,IncreaseAmount,IncreaseAmount,0.98,0.86,0.89,1,2,1,-0.62788963,0.0113347355885829
CNPY3,EGFR,hgnc:mesh:D052638,TOR1A,Complex,IncreaseAmount,IncreaseAmount,0.98,0.86,0.89,1,2,1,-1.5459646,0.0105082289657797
CNPY3,EGFR,hgnc:mesh:D014028,TOMM6,Complex,Activation,IncreaseAmount,0.98,0.86,0.89,1,2,1,-0.33439824,0.0104396500241296
CNPY3,EGFR,hgnc:mesh:D052638,OCIAD2,Complex,IncreaseAmount,IncreaseAmount,0.98,0.86,0.98,1,2,2,-0.53990656,0.0100048655219475
CNPY3,DEFA1,PAX3,SERPINB1,Complex,Complex,DecreaseAmount,0.98,0.86,0.79,1,2,1,-0.42826408,0.0097137887767516
CNPY3,EGFR,hgnc:mesh:D052638,TMEM165,Complex,IncreaseAmount,IncreaseAmount,0.98,0.86,0.89,1,2,1,-0.49505404,0.0086369730123255
CNPY3,EGFR,hgnc:mesh:D052638,YIPF4,Complex,IncreaseAmount,IncreaseAmount,0.98,0.86,0.89,1,2,1,-0.6207519,0.0063012027877705
CNPY3,TLR9,RN7SL179P,GUK1,Complex,Activation,DecreaseAmount,0.923,0.86,0.89,3,2,1,-0.29775074,0.0060254154222192
CNPY3,TRIM25,PITX2,ABRACL,Complex,Complex,DecreaseAmount,0.98,0.9899,0.79,1,2,1,-0.5223996,0.0058307644136661
CNPY3,EGFR,YY1,CNPY3,Complex,Complex,DecreaseAmount,0.98,0.86,0.79,1,2,1,-1.4206235,0.0039861714989953
CNPY3,CREB3,NFIL3,SFXN1,Complex,Complex,DecreaseAmount,0.98,0.9879,0.95,1,2,2,-1.2566208,0.0038991740430189
CNPY3,TLR4,RFX1,NMT2,Complex,Complex,DecreaseAmount,0.97305,0.8775000000000001,0.79,4,2,1,-0.5076092,0.0037310751581339
CNPY3,TRIM25,PAX2,ACBD3,Complex,Complex,DecreaseAmount,0.98,0.98,0.79,1,1,1,-0.81238586,0.0029710707458944
CNPY3,EGFR,hgnc:mesh:D014028,FEZ2,Complex,Activation,IncreaseAmount,0.98,0.86,0.89,1,2,1,-0.5562886,0.0026170977061841
CNPY3,EGFR,hgnc:uniprot.chain:PRO_0000032458,ARF4,Complex,Phosphorylation,IncreaseAmount,0.98,0.98285,0.86,1,4,2,-0.50709885,0.0024670285105078
CNPY3,EGFR,hgnc:mesh:D052638,STAT3,Complex,IncreaseAmount,IncreaseAmount,0.98,0.86,0.89,1,2,1,-0.9162691,0.0022787853794179
CNPY3,EGFR,hgnc:mesh:D052638,C12orf75,Complex,IncreaseAmount,IncreaseAmount,0.98,0.86,0.989,1,2,2,-0.46246853,0.0021493103357804
DHTKD1,DENR,LRRC53,RPL15,Complex,Inhibition,IncreaseAmount,0.98,0.86,0.89,1,2,1,0.11400579,0.0004285933620057
DHTKD1,ICAM1,SLX1B,NDUFA8,Complex,Activation,DecreaseAmount,0.98,0.86,0.89,1,2,1,0.5291844,0.001032760087252
DHTKD1,ICAM1,SLX1B,ATP5MD,Complex,Activation,IncreaseAmount,0.98,0.86,0.89,1,2,1,0.259657,0.0010427359779535
DHTKD1,ICAM1,hgnc:mesh:D052638,SEM1,Complex,Complex,IncreaseAmount,0.98,0.9419,0.89,1,4,1,0.29602826,0.0010743846138222
DHTKD1,NTRK1,PSG11,RNF181,Complex,Inhibition,DecreaseAmount,0.98,0.86,0.89,1,2,1,0.47564277,0.0011500355349809
DHTKD1,DLD,hgnc:mesh:D001281,CIB1,Complex,Complex,IncreaseAmount,0.99876275,0.923,0.86,4,3,2,0.42766383,0.0017213029879726
DHTKD1,ICAM1,hgnc:mesh:D052638,RPS8,Complex,Complex,DecreaseAmount,0.98,0.9419,0.89,1,4,1,0.09912442,0.0024098851059869
DHTKD1,ICAM1,SLX1B,ATP5ME,Complex,Activation,IncreaseAmount,0.98,0.86,0.89,1,2,1,0.24244873,0.0025826621965334
DHTKD1,NTRK1,RB1,MRPL40,Complex,Complex,DecreaseAmount,0.98,0.98,0.79,1,1,1,0.5933612,0.0026999143996636
DHTKD1,NTRK1,MYC,PFDN2,Complex,IncreaseAmount,DecreaseAmount,0.98,0.86,0.982,1,2,3,0.30749014,0.0040950728309352
DHTKD1,ICAM1,SLX1B,COPS9,Complex,Activation,IncreaseAmount,0.98,0.86,0.89,1,2,1,0.2854048,0.0047435300726398
DHTKD1,NTRK1,MYC,MICOS13,Complex,IncreaseAmount,DecreaseAmount,0.98,0.86,0.79,1,2,1,0.2863496,0.0056493596937508
DHTKD1,ICAM1,TGFB1,SRM,Complex,Activation,DecreaseAmount,0.98,0.86,0.951,1,2,3,0.28248465,0.0070985470354549
DHTKD1,NTRK1,NFE2L2,PSMD7,Complex,Activation,DecreaseAmount,0.98,0.9419,0.79,1,4,1,0.3601101,0.0072343977113013
DHTKD1,ICAM1,FAM47DP,RPL18,Complex,Activation,IncreaseAmount,0.98,0.923,0.89,1,3,1,0.10813563,0.0074090410738823
DHTKD1,ICAM1,hgnc:mesh:D052638,SNRPG,Complex,Complex,IncreaseAmount,0.98,0.9419,0.89,1,4,1,0.3109661,0.0075277945514464
DHTKD1,NTRK1,hgnc:mesh:D009369,RPL28,Complex,Inhibition,IncreaseAmount,0.98,0.94999995217031,0.86,1,2,1,0.09640943,0.0088780223112287
DHTKD1,NTRK1,TREM2,RPL32,Complex,Inhibition,IncreaseAmount,0.98,0.9419,0.89,1,4,1,0.09318416,0.0093484668559655
DHTKD1,ICAM1,DUSP15,TRAPPC5,Complex,Activation,DecreaseAmount,0.98,0.923,0.89,1,3,1,0.31542525,0.0098117372034494
DHTKD1,NTRK1,MYC,RPL22,Complex,IncreaseAmount,DecreaseAmount,0.98,0.86,0.95,1,2,2,0.085905015,0.0104978695755605
DHTKD1,ICAM1,hgnc:uniprot.chain:PRO_0000032458,LGALS3,Complex,Activation,IncreaseAmount,0.98,0.86,0.94757,1,2,5,0.43480563,0.0110280947854962
DHTKD1,ICAM1,SLX1B,ATP5MG,Complex,Activation,IncreaseAmount,0.98,0.86,0.89,1,2,1,0.20119299,0.0119454499725618
DHTKD1,ICAM1,SLX1B,CFAP97,Complex,Activation,DecreaseAmount,0.98,0.86,0.89,1,2,1,0.41925144,0.0119623531170093
DHTKD1,ICAM1,hgnc:mesh:D052638,RPL37A,Complex,Complex,IncreaseAmount,0.98,0.9419,0.89,1,4,1,0.09570146,0.012269175834435
DHTKD1,ICAM1,IL4,SLC25A6,Complex,Activation,IncreaseAmount,0.98,0.9419,0.979665,1,3,5,0.17187135,0.0123962441510818
DHTKD1,ICAM1,SLX1B,DENND10,Complex,Activation,DecreaseAmount,0.98,0.86,0.89,1,2,1,0.6852587,0.0128564063953665
DHTKD1,ICAM1,hgnc:mesh:D052638,RPS18,Complex,Complex,DecreaseAmount,0.98,0.9419,0.89,1,4,1,0.064306766,0.0135484177676522
DHTKD1,YBEY,ESR1,ATP5PF,Complex,Complex,IncreaseAmount,0.98,0.9419,0.95,1,4,2,0.26269573,0.0166381028885019
DHTKD1,NTRK1,hgnc:fplx:CREB,CHCHD2,Complex,Phosphorylation,IncreaseAmount,0.98,0.94757,0.949271,1,3,6,0.18903749,0.0173248852565852
DHTKD1,ICAM1,SLX1B,SPPL2A,Complex,Activation,DecreaseAmount,0.98,0.86,0.89,1,2,1,0.5465224,0.0179742566632677
DHTKD1,NTRK1,PCBP1,ZFP91,Complex,Complex,DecreaseAmount,0.98,0.98,0.79,1,1,1,0.404564,0.0186448504464452
DHTKD1,DLST,MYB,WAC,Complex,Complex,DecreaseAmount,0.86,0.86,0.79,2,2,1,0.42029023,0.0201671796163744
DHTKD1,NTRK1,MYCN,EIF3J,Complex,Activation,DecreaseAmount,0.98,0.86,0.79,1,2,1,0.2940074,0.0213530864369651
