source,intermediate,target,stmt_type_1,stmt_type_2,belief_1,belief_2,evidence_1,evidence_2,logfoldchange,pvalue
PVT1,mesh:D008545,CD9,Activation,IncreaseAmount,0.65,0.65,1,1,-0.22387743,0.0011475998233074
PVT1,hgnc:3446,CD9,Complex,IncreaseAmount,0.923,0.65,3,1,-0.22387743,0.0011475998233074
PVT1,hgnc:3446,CD9,Complex,IncreaseAmount,0.65,0.65,1,1,-0.22387743,0.0011475998233074
PVT1,hgnc:16262,CD9,Inhibition,IncreaseAmount,0.65,0.65,1,1,-0.22387743,0.0011475998233074
PVT1,hgnc:16262,CD9,Complex,IncreaseAmount,0.9419,0.65,4,1,-0.22387743,0.0011475998233074
PVT1,hgnc:16262,CD9,Activation,IncreaseAmount,0.923,0.65,3,1,-0.22387743,0.0011475998233074
PVT1,hgnc:1069,CD9,Activation,IncreaseAmount,0.65,0.65,1,1,-0.22387743,0.0011475998233074
PVT1,hgnc:1071,CD9,Activation,DecreaseAmount,0.65,0.65,1,1,-0.22387743,0.0011475998233074
PVT1,hgnc:1071,CD9,Activation,IncreaseAmount,0.65,0.86,1,2,-0.22387743,0.0011475998233074
PVT1,mesh:D009361,GARS,Inhibition,IncreaseAmount,0.97305,0.65,4,1,-0.4317845,0.0011115962411705
PVT1,mesh:D009361,GARS,Activation,IncreaseAmount,0.9499999999651322,0.65,20,1,-0.4317845,0.0011115962411705
PVT1,mesh:D000544,GARS,Complex,DecreaseAmount,0.65,0.65,1,1,-0.4317845,0.0011115962411705
PVT1,hgnc:8583,GARS,IncreaseAmount,IncreaseAmount,0.65,0.65,1,1,-0.4317845,0.0011115962411705
PVT1,hgnc:8583,GARS,Activation,IncreaseAmount,0.8775000000000001,0.65,2,1,-0.4317845,0.0011115962411705
PVT1,hgnc:8583,GARS,IncreaseAmount,DecreaseAmount,0.65,0.65,1,1,-0.4317845,0.0011115962411705
PVT1,hgnc:8583,GARS,Activation,DecreaseAmount,0.8775000000000001,0.65,2,1,-0.4317845,0.0011115962411705
PVT1,hgnc:8583,GARS,IncreaseAmount,DecreaseAmount,0.65,0.65,1,1,-0.4317845,0.0011115962411705
PVT1,hgnc:8583,GARS,Activation,DecreaseAmount,0.8775000000000001,0.65,2,1,-0.4317845,0.0011115962411705
PVT1,hgnc:8583,GARS,IncreaseAmount,DecreaseAmount,0.65,0.9497812999999999,1,5,-0.4317845,0.0011115962411705
PVT1,hgnc:8583,GARS,Activation,DecreaseAmount,0.8775000000000001,0.9497812999999999,2,5,-0.4317845,0.0011115962411705
PVT1,hgnc:8583,GARS,IncreaseAmount,IncreaseAmount,0.65,0.949271,1,5,-0.4317845,0.0011115962411705
PVT1,hgnc:8583,GARS,Activation,IncreaseAmount,0.8775000000000001,0.949271,2,5,-0.4317845,0.0011115962411705
PVT1,hgnc:7679,GARS,Complex,IncreaseAmount,0.94993439,0.65,8,1,-0.4317845,0.0011115962411705
PVT1,hgnc:6018,GARS,IncreaseAmount,IncreaseAmount,0.65,0.923,1,3,-0.4317845,0.0011115962411705
PVT1,hgnc:6018,GARS,IncreaseAmount,DecreaseAmount,0.65,0.65,1,1,-0.4317845,0.0011115962411705
PVT1,hgnc:2345,GARS,Complex,DecreaseAmount,0.86,0.941,2,1,-0.4317845,0.0011115962411705
PVT1,hgnc:2345,GARS,Complex,DecreaseAmount,0.86,0.99351,2,1,-0.4317845,0.0011115962411705
PVT1,hgnc:11998,GARS,Complex,DecreaseAmount,0.65,0.8775000000000001,1,2,-0.4317845,0.0011115962411705
PVT1,hgnc:11998,GARS,Activation,DecreaseAmount,0.65,0.8775000000000001,1,2,-0.4317845,0.0011115962411705
PVT1,hgnc:11998,GARS,Complex,DecreaseAmount,0.65,0.8775000000000001,1,2,-0.4317845,0.0011115962411705
PVT1,hgnc:11998,GARS,Complex,DecreaseAmount,0.923,0.8775000000000001,3,2,-0.4317845,0.0011115962411705
PVT1,hgnc:11998,GARS,Complex,DecreaseAmount,0.65,0.8775000000000001,1,2,-0.4317845,0.0011115962411705
PVT1,hgnc:11892,GARS,Complex,IncreaseAmount,0.65,0.957125,1,3,-0.4317845,0.0011115962411705
PVT1,hgnc:11892,GARS,Complex,DecreaseAmount,0.65,0.923,1,3,-0.4317845,0.0011115962411705
PVT1,hgnc:11766,GARS,Complex,IncreaseAmount,0.65,0.8775000000000001,1,2,-0.4317845,0.0011115962411705
PVT1,hgnc:11766,GARS,IncreaseAmount,IncreaseAmount,0.65,0.8775000000000001,1,2,-0.4317845,0.0011115962411705
PVT1,hgnc:11766,GARS,Activation,IncreaseAmount,0.97305,0.8775000000000001,4,2,-0.4317845,0.0011115962411705
PVT1,hgnc:11766,GARS,Complex,DecreaseAmount,0.65,0.923,1,3,-0.4317845,0.0011115962411705
PVT1,hgnc:11766,GARS,IncreaseAmount,DecreaseAmount,0.65,0.923,1,3,-0.4317845,0.0011115962411705
PVT1,hgnc:11766,GARS,Activation,DecreaseAmount,0.97305,0.923,4,3,-0.4317845,0.0011115962411705
PVT1,hgnc:11205,GARS,Complex,IncreaseAmount,0.923,0.9419,3,4,-0.4317845,0.0011115962411705
PVT1,hgnc:11205,GARS,Complex,DecreaseAmount,0.923,0.9265,3,2,-0.4317845,0.0011115962411705
PVT1,fplx:TGFB,GARS,Activation,IncreaseAmount,0.979665,0.97305,1,2,-0.4317845,0.0011115962411705
PVT1,fplx:TGFB,GARS,Activation,DecreaseAmount,0.979665,0.94757,1,2,-0.4317845,0.0011115962411705
PVT1,fplx:NFkappaB,GARS,Complex,DecreaseAmount,0.65,0.65,1,1,-0.4317845,0.0011115962411705
PVT1,fplx:NFkappaB,GARS,Activation,DecreaseAmount,0.65,0.65,1,1,-0.4317845,0.0011115962411705
PVT1,hgnc:7782,PLAT,Complex,DecreaseAmount,0.65,0.79,1,1,-0.31455037,0.0010712237682753
PVT1,hgnc:7782,PLAT,Complex,DecreaseAmount,0.65,0.79,1,1,-0.31455037,0.0010712237682753
PVT1,hgnc:6769,PLAT,Complex,IncreaseAmount,0.65,0.86,1,2,-0.31455037,0.0010712237682753
PVT1,hgnc:12680,PLAT,Complex,IncreaseAmount,0.65,0.65,1,1,-0.31455037,0.0010712237682753
PVT1,hgnc:12680,PLAT,Activation,IncreaseAmount,0.86,0.65,2,1,-0.31455037,0.0010712237682753
PVT1,hgnc:12680,PLAT,Complex,IncreaseAmount,0.65,0.65,1,1,-0.31455037,0.0010712237682753
PVT1,hgnc:12680,PLAT,Complex,IncreaseAmount,0.65,0.65,1,1,-0.31455037,0.0010712237682753
PVT1,hgnc:11998,PLAT,Complex,IncreaseAmount,0.65,0.65,1,1,-0.31455037,0.0010712237682753
PVT1,hgnc:11998,PLAT,Activation,IncreaseAmount,0.65,0.65,1,1,-0.31455037,0.0010712237682753
PVT1,hgnc:11998,PLAT,Complex,IncreaseAmount,0.65,0.65,1,1,-0.31455037,0.0010712237682753
PVT1,hgnc:11998,PLAT,Complex,IncreaseAmount,0.923,0.65,3,1,-0.31455037,0.0010712237682753
PVT1,hgnc:11998,PLAT,Complex,IncreaseAmount,0.65,0.65,1,1,-0.31455037,0.0010712237682753
PVT1,hgnc:11892,PLAT,Complex,IncreaseAmount,0.65,0.86,1,2,-0.31455037,0.0010712237682753
PVT1,hgnc:11766,PLAT,Complex,IncreaseAmount,0.65,0.993,1,3,-0.31455037,0.0010712237682753
PVT1,hgnc:11766,PLAT,IncreaseAmount,IncreaseAmount,0.65,0.993,1,3,-0.31455037,0.0010712237682753
PVT1,hgnc:11766,PLAT,Activation,IncreaseAmount,0.97305,0.993,4,3,-0.31455037,0.0010712237682753
PVT1,hgnc:11766,PLAT,Complex,DecreaseAmount,0.65,0.65,1,1,-0.31455037,0.0010712237682753
PVT1,hgnc:11766,PLAT,IncreaseAmount,DecreaseAmount,0.65,0.65,1,1,-0.31455037,0.0010712237682753
PVT1,hgnc:11766,PLAT,Activation,DecreaseAmount,0.97305,0.65,4,1,-0.31455037,0.0010712237682753
PVT1,fplx:TGFB,PLAT,Activation,IncreaseAmount,0.979665,0.99902,1,2,-0.31455037,0.0010712237682753
PVT1,fplx:NFkappaB,PLAT,Complex,IncreaseAmount,0.65,0.8775000000000001,1,2,-0.31455037,0.0010712237682753
PVT1,fplx:NFkappaB,PLAT,Activation,IncreaseAmount,0.65,0.8775000000000001,1,2,-0.31455037,0.0010712237682753
PVT1,mesh:D009362,HSPG2,Activation,DecreaseAmount,0.9497812999999999,0.65,7,1,-0.2803784,0.0010142644569017
PVT1,mesh:D009369,HSPG2,Inhibition,IncreaseAmount,0.99916994,0.923,1,2,-0.2803784,0.0010142644569017
PVT1,mesh:D009369,HSPG2,Activation,IncreaseAmount,0.99746355,0.923,8,2,-0.2803784,0.0010142644569017
PVT1,mesh:D006528,HSPG2,Activation,IncreaseAmount,0.9419,0.65,4,1,-0.2803784,0.0010142644569017
PVT1,hgnc:3942,HSPG2,IncreaseAmount,IncreaseAmount,0.65,0.65,1,1,-0.2803784,0.0010142644569017
PVT1,hgnc:11766,HSPG2,Complex,DecreaseAmount,0.65,0.65,1,1,-0.2803784,0.0010142644569017
PVT1,hgnc:11766,HSPG2,IncreaseAmount,DecreaseAmount,0.65,0.65,1,1,-0.2803784,0.0010142644569017
PVT1,hgnc:11766,HSPG2,Activation,DecreaseAmount,0.97305,0.65,4,1,-0.2803784,0.0010142644569017
PVT1,fplx:TGFB,HSPG2,Activation,DecreaseAmount,0.979665,0.951,1,2,-0.2803784,0.0010142644569017
PVT1,fplx:TGFB,HSPG2,Activation,IncreaseAmount,0.979665,0.979665,1,5,-0.2803784,0.0010142644569017
PVT1,uniprot:P25295,SPOCK1,Complex,IncreaseAmount,0.65,0.65,1,1,-0.38873318,0.0009240605004243
PVT1,mesh:D011471,SPOCK1,Activation,IncreaseAmount,0.65,0.65,1,1,-0.38873318,0.0009240605004243
PVT1,mesh:D011471,SPOCK1,Activation,DecreaseAmount,0.65,0.65,1,1,-0.38873318,0.0009240605004243
PVT1,mesh:D009369,SPOCK1,Inhibition,IncreaseAmount,0.99916994,0.86,1,1,-0.38873318,0.0009240605004243
PVT1,mesh:D009369,SPOCK1,Activation,IncreaseAmount,0.99746355,0.86,8,1,-0.38873318,0.0009240605004243
PVT1,hgnc:7553,SPOCK1,Complex,IncreaseAmount,0.65,0.65,1,1,-0.38873318,0.0009240605004243
PVT1,hgnc:7553,SPOCK1,Activation,IncreaseAmount,0.65,0.65,1,1,-0.38873318,0.0009240605004243
PVT1,hgnc:7553,SPOCK1,Complex,IncreaseAmount,0.65,0.65,1,1,-0.38873318,0.0009240605004243
PVT1,hgnc:7553,SPOCK1,Inhibition,IncreaseAmount,0.98922,0.65,5,1,-0.38873318,0.0009240605004243
PVT1,hgnc:7553,SPOCK1,Complex,IncreaseAmount,0.65,0.65,1,1,-0.38873318,0.0009240605004243
PVT1,hgnc:7553,SPOCK1,Complex,IncreaseAmount,0.99615,0.65,145,1,-0.38873318,0.0009240605004243
PVT1,hgnc:6018,SPOCK1,IncreaseAmount,DecreaseAmount,0.65,0.65,1,1,-0.38873318,0.0009240605004243
PVT1,hgnc:6018,SPOCK1,IncreaseAmount,IncreaseAmount,0.65,0.923,1,3,-0.38873318,0.0009240605004243
PVT1,hgnc:4910,SPOCK1,IncreaseAmount,DecreaseAmount,0.65,0.65,1,1,-0.38873318,0.0009240605004243
PVT1,hgnc:4910,SPOCK1,Activation,DecreaseAmount,0.65,0.65,1,1,-0.38873318,0.0009240605004243
PVT1,hgnc:4910,SPOCK1,Complex,DecreaseAmount,0.94757,0.65,5,1,-0.38873318,0.0009240605004243
PVT1,hgnc:3819,SPOCK1,Complex,IncreaseAmount,0.65,0.65,1,1,-0.38873318,0.0009240605004243
PVT1,hgnc:3527,SPOCK1,Activation,IncreaseAmount,0.65,0.65,1,1,-0.38873318,0.0009240605004243
PVT1,hgnc:3527,SPOCK1,Inhibition,IncreaseAmount,0.86,0.65,2,1,-0.38873318,0.0009240605004243
PVT1,hgnc:3527,SPOCK1,Complex,IncreaseAmount,0.65,0.65,1,1,-0.38873318,0.0009240605004243
PVT1,hgnc:3527,SPOCK1,Complex,IncreaseAmount,0.65,0.65,1,1,-0.38873318,0.0009240605004243
PVT1,hgnc:3527,SPOCK1,Complex,IncreaseAmount,0.65,0.65,1,1,-0.38873318,0.0009240605004243
PVT1,hgnc:3527,SPOCK1,Complex,IncreaseAmount,0.993875,0.65,55,1,-0.38873318,0.0009240605004243
PVT1,hgnc:11892,SPOCK1,Complex,DecreaseAmount,0.65,0.9419,1,4,-0.38873318,0.0009240605004243
PVT1,hgnc:11892,SPOCK1,Complex,IncreaseAmount,0.65,0.94993439,1,8,-0.38873318,0.0009240605004243
PVT1,hgnc:11577,SPOCK1,Complex,IncreaseAmount,0.65,0.65,1,1,-0.38873318,0.0009240605004243
PVT1,fplx:TGFB,SPOCK1,Activation,IncreaseAmount,0.979665,0.86,1,2,-0.38873318,0.0009240605004243
PVT1,hgnc:11205,ANPEP,Complex,DecreaseAmount,0.923,0.79,3,1,-0.36853287,0.0008802074800428
PVT1,hgnc:7553,CRIP1,Complex,DecreaseAmount,0.65,0.79,1,1,-0.34951645,0.0007747944119695
PVT1,hgnc:7553,CRIP1,Activation,DecreaseAmount,0.65,0.79,1,1,-0.34951645,0.0007747944119695
PVT1,hgnc:7553,CRIP1,Complex,DecreaseAmount,0.65,0.79,1,1,-0.34951645,0.0007747944119695
PVT1,hgnc:7553,CRIP1,Inhibition,DecreaseAmount,0.98922,0.79,5,1,-0.34951645,0.0007747944119695
PVT1,hgnc:7553,CRIP1,Complex,DecreaseAmount,0.65,0.79,1,1,-0.34951645,0.0007747944119695
PVT1,hgnc:7553,CRIP1,Complex,DecreaseAmount,0.99615,0.79,145,1,-0.34951645,0.0007747944119695
PVT1,hgnc:11291,CRIP1,Complex,DecreaseAmount,0.65,0.79,1,1,-0.34951645,0.0007747944119695
PVT1,go:0001525,MYL12A,Activation,IncreaseAmount,0.86,0.65,2,1,-0.18210569,0.0007432533866513
PVT1,mesh:D013274,BCAP29,Complex,DecreaseAmount,0.65,0.65,1,1,-0.479985,0.0006679780942518
PVT1,mesh:D013274,BCAP29,Activation,DecreaseAmount,0.8775000000000001,0.65,2,1,-0.479985,0.0006679780942518
PVT1,mesh:D013274,BCAP29,Complex,DecreaseAmount,0.65,0.65,1,1,-0.479985,0.0006679780942518
PVT1,mesh:D009369,BCAP29,Inhibition,IncreaseAmount,0.99916994,0.86,1,2,-0.479985,0.0006679780942518
PVT1,mesh:D009369,BCAP29,Activation,IncreaseAmount,0.99746355,0.86,8,2,-0.479985,0.0006679780942518
PVT1,hgnc:7553,BCAP29,Complex,DecreaseAmount,0.65,0.941,1,1,-0.479985,0.0006679780942518
PVT1,hgnc:7553,BCAP29,Activation,DecreaseAmount,0.65,0.941,1,1,-0.479985,0.0006679780942518
PVT1,hgnc:7553,BCAP29,Complex,DecreaseAmount,0.65,0.941,1,1,-0.479985,0.0006679780942518
PVT1,hgnc:7553,BCAP29,Inhibition,DecreaseAmount,0.98922,0.941,5,1,-0.479985,0.0006679780942518
PVT1,hgnc:7553,BCAP29,Complex,DecreaseAmount,0.65,0.941,1,1,-0.479985,0.0006679780942518
PVT1,hgnc:7553,BCAP29,Complex,DecreaseAmount,0.99615,0.941,145,1,-0.479985,0.0006679780942518
PVT1,hgnc:7553,BCAP29,Complex,IncreaseAmount,0.65,0.89,1,1,-0.479985,0.0006679780942518
PVT1,hgnc:7553,BCAP29,Activation,IncreaseAmount,0.65,0.89,1,1,-0.479985,0.0006679780942518
PVT1,hgnc:7553,BCAP29,Complex,IncreaseAmount,0.65,0.89,1,1,-0.479985,0.0006679780942518
PVT1,hgnc:7553,BCAP29,Inhibition,IncreaseAmount,0.98922,0.89,5,1,-0.479985,0.0006679780942518
PVT1,hgnc:7553,BCAP29,Complex,IncreaseAmount,0.65,0.89,1,1,-0.479985,0.0006679780942518
PVT1,hgnc:7553,BCAP29,Complex,IncreaseAmount,0.99615,0.89,145,1,-0.479985,0.0006679780942518
PVT1,hgnc:11920,BCAP29,Complex,DecreaseAmount,0.65,0.65,1,1,-0.479985,0.0006679780942518
PVT1,hgnc:11998,BCAP29,Complex,DecreaseAmount,0.65,0.65,1,1,-0.479985,0.0006679780942518
PVT1,hgnc:11998,BCAP29,Activation,DecreaseAmount,0.65,0.65,1,1,-0.479985,0.0006679780942518
PVT1,hgnc:11998,BCAP29,Complex,DecreaseAmount,0.65,0.65,1,1,-0.479985,0.0006679780942518
PVT1,hgnc:11998,BCAP29,Complex,DecreaseAmount,0.923,0.65,3,1,-0.479985,0.0006679780942518
PVT1,hgnc:11998,BCAP29,Complex,DecreaseAmount,0.65,0.65,1,1,-0.479985,0.0006679780942518
PVT1,hgnc:11998,BCAP29,Complex,IncreaseAmount,0.65,0.65,1,1,-0.479985,0.0006679780942518
PVT1,hgnc:11998,BCAP29,Activation,IncreaseAmount,0.65,0.65,1,1,-0.479985,0.0006679780942518
PVT1,hgnc:11998,BCAP29,Complex,IncreaseAmount,0.65,0.65,1,1,-0.479985,0.0006679780942518
PVT1,hgnc:11998,BCAP29,Complex,IncreaseAmount,0.923,0.65,3,1,-0.479985,0.0006679780942518
PVT1,hgnc:11998,BCAP29,Complex,IncreaseAmount,0.65,0.65,1,1,-0.479985,0.0006679780942518
PVT1,hgnc:11892,BCAP29,Complex,IncreaseAmount,0.65,0.994499982462447,1,14,-0.479985,0.0006679780942518
PVT1,hgnc:11766,BCAP29,Complex,DecreaseAmount,0.65,0.65,1,1,-0.479985,0.0006679780942518
PVT1,hgnc:11766,BCAP29,IncreaseAmount,DecreaseAmount,0.65,0.65,1,1,-0.479985,0.0006679780942518
PVT1,hgnc:11766,BCAP29,Activation,DecreaseAmount,0.97305,0.65,4,1,-0.479985,0.0006679780942518
PVT1,hgnc:11362,BCAP29,Complex,IncreaseAmount,0.9419,0.86,4,2,-0.479985,0.0006679780942518
PVT1,hgnc:11362,BCAP29,Complex,IncreaseAmount,0.65,0.86,1,2,-0.479985,0.0006679780942518
PVT1,fplx:NFkappaB,BCAP29,Complex,IncreaseAmount,0.65,0.99461,1,1,-0.479985,0.0006679780942518
PVT1,fplx:NFkappaB,BCAP29,Activation,IncreaseAmount,0.65,0.99461,1,1,-0.479985,0.0006679780942518
PVT1,mesh:D009369,HLA-A,Inhibition,DecreaseAmount,0.99916994,0.65,1,1,-0.16846737,0.000518363407124
PVT1,mesh:D009369,HLA-A,Activation,DecreaseAmount,0.99746355,0.65,8,1,-0.16846737,0.000518363407124
PVT1,mesh:D008103,HLA-A,Activation,DecreaseAmount,0.65,0.65,1,1,-0.16846737,0.000518363407124
PVT1,hgnc:8583,HLA-A,IncreaseAmount,DecreaseAmount,0.65,0.65,1,1,-0.16846737,0.000518363407124
PVT1,hgnc:8583,HLA-A,Activation,DecreaseAmount,0.8775000000000001,0.65,2,1,-0.16846737,0.000518363407124
PVT1,hgnc:4910,HLA-A,IncreaseAmount,DecreaseAmount,0.65,0.65,1,1,-0.16846737,0.000518363407124
PVT1,hgnc:4910,HLA-A,Activation,DecreaseAmount,0.65,0.65,1,1,-0.16846737,0.000518363407124
PVT1,hgnc:4910,HLA-A,Complex,DecreaseAmount,0.94757,0.65,5,1,-0.16846737,0.000518363407124
PVT1,hgnc:3541,HLA-A,Complex,IncreaseAmount,0.65,0.65,1,1,-0.16846737,0.000518363407124
PVT1,hgnc:3541,HLA-A,Complex,DecreaseAmount,0.65,0.65,1,1,-0.16846737,0.000518363407124
PVT1,hgnc:3541,HLA-A,Complex,IncreaseAmount,0.65,0.86,1,1,-0.16846737,0.000518363407124
PVT1,hgnc:3541,HLA-A,Complex,DecreaseAmount,0.65,0.86,1,1,-0.16846737,0.000518363407124
PVT1,hgnc:11892,HLA-A,Complex,IncreaseAmount,0.65,0.951,1,3,-0.16846737,0.000518363407124
PVT1,hgnc:11892,HLA-A,Complex,DecreaseAmount,0.65,0.65,1,1,-0.16846737,0.000518363407124
PVT1,fplx:PI3K,HLA-A,Activation,IncreaseAmount,0.65,0.65,1,1,-0.16846737,0.000518363407124
PVT1,fplx:HIF,HLA-A,Complex,DecreaseAmount,0.65,0.8775000000000001,1,1,-0.16846737,0.000518363407124
PVT1,fplx:HIF,HLA-A,Complex,IncreaseAmount,0.65,0.65,1,1,-0.16846737,0.000518363407124
PVT1,hgnc:3238,TFPI,Complex,DecreaseAmount,0.65,0.79,1,1,-0.29415995,0.0004706017987629
PVT1,hgnc:11766,TFPI,Complex,IncreaseAmount,0.65,0.9419,1,4,-0.29415995,0.0004706017987629
PVT1,hgnc:11766,TFPI,IncreaseAmount,IncreaseAmount,0.65,0.9419,1,4,-0.29415995,0.0004706017987629
PVT1,hgnc:11766,TFPI,Activation,IncreaseAmount,0.97305,0.9419,4,4,-0.29415995,0.0004706017987629
PVT1,hgnc:11205,TFPI,Complex,DecreaseAmount,0.923,0.79,3,1,-0.29415995,0.0004706017987629
PVT1,hgnc:11364,TFPI,Activation,DecreaseAmount,0.94757,0.79,5,1,-0.29415995,0.0004706017987629
PVT1,hgnc:11364,TFPI,Complex,DecreaseAmount,0.949980317,0.79,9,1,-0.29415995,0.0004706017987629
PVT1,mesh:D009369,CALU,Inhibition,DecreaseAmount,0.99916994,0.65,1,1,-0.23855244,0.000403057678846
PVT1,mesh:D009369,CALU,Activation,DecreaseAmount,0.99746355,0.65,8,1,-0.23855244,0.000403057678846
PVT1,hgnc:7553,CALU,Complex,DecreaseAmount,0.65,0.941,1,1,-0.23855244,0.000403057678846
PVT1,hgnc:7553,CALU,Activation,DecreaseAmount,0.65,0.941,1,1,-0.23855244,0.000403057678846
PVT1,hgnc:7553,CALU,Complex,DecreaseAmount,0.65,0.941,1,1,-0.23855244,0.000403057678846
PVT1,hgnc:7553,CALU,Inhibition,DecreaseAmount,0.98922,0.941,5,1,-0.23855244,0.000403057678846
PVT1,hgnc:7553,CALU,Complex,DecreaseAmount,0.65,0.941,1,1,-0.23855244,0.000403057678846
PVT1,hgnc:7553,CALU,Complex,DecreaseAmount,0.99615,0.941,145,1,-0.23855244,0.000403057678846
PVT1,hgnc:7553,CALU,Complex,IncreaseAmount,0.65,0.89,1,1,-0.23855244,0.000403057678846
PVT1,hgnc:7553,CALU,Activation,IncreaseAmount,0.65,0.89,1,1,-0.23855244,0.000403057678846
PVT1,hgnc:7553,CALU,Complex,IncreaseAmount,0.65,0.89,1,1,-0.23855244,0.000403057678846
PVT1,hgnc:7553,CALU,Inhibition,IncreaseAmount,0.98922,0.89,5,1,-0.23855244,0.000403057678846
PVT1,hgnc:7553,CALU,Complex,IncreaseAmount,0.65,0.89,1,1,-0.23855244,0.000403057678846
PVT1,hgnc:7553,CALU,Complex,IncreaseAmount,0.99615,0.89,145,1,-0.23855244,0.000403057678846
PVT1,hgnc:11892,CALU,Complex,IncreaseAmount,0.65,0.986525,1,3,-0.23855244,0.000403057678846
PVT1,hgnc:11362,CALU,Complex,DecreaseAmount,0.9419,0.79,4,1,-0.23855244,0.000403057678846
PVT1,hgnc:11362,CALU,Complex,DecreaseAmount,0.65,0.79,1,1,-0.23855244,0.000403057678846
PVT1,mesh:D009369,HLA-C,Inhibition,IncreaseAmount,0.99916994,0.65,1,1,-0.27440566,0.000382396416854
PVT1,mesh:D009369,HLA-C,Activation,IncreaseAmount,0.99746355,0.65,8,1,-0.27440566,0.000382396416854
PVT1,mesh:D002289,HLA-C,Inhibition,DecreaseAmount,0.86,0.65,2,1,-0.27440566,0.000382396416854
PVT1,mesh:D000544,HLA-C,Complex,DecreaseAmount,0.65,0.65,1,1,-0.27440566,0.000382396416854
PVT1,hgnc:11892,HLA-C,Complex,IncreaseAmount,0.65,0.86,1,2,-0.27440566,0.000382396416854
PVT1,hgnc:11820,HLA-C,Inhibition,IncreaseAmount,0.65,0.86,1,2,-0.27440566,0.000382396416854
PVT1,hgnc:11820,HLA-C,Activation,IncreaseAmount,0.65,0.86,1,2,-0.27440566,0.000382396416854
PVT1,hgnc:11820,HLA-C,Inhibition,DecreaseAmount,0.65,0.65,1,1,-0.27440566,0.000382396416854
PVT1,hgnc:11820,HLA-C,Activation,DecreaseAmount,0.65,0.65,1,1,-0.27440566,0.000382396416854
PVT1,hgnc:11766,HLA-C,Complex,DecreaseAmount,0.65,0.65,1,1,-0.27440566,0.000382396416854
PVT1,hgnc:11766,HLA-C,IncreaseAmount,DecreaseAmount,0.65,0.65,1,1,-0.27440566,0.000382396416854
PVT1,hgnc:11766,HLA-C,Activation,DecreaseAmount,0.97305,0.65,4,1,-0.27440566,0.000382396416854
PVT1,hgnc:11364,HLA-C,Activation,IncreaseAmount,0.94757,0.65,5,1,-0.27440566,0.000382396416854
PVT1,hgnc:11364,HLA-C,Complex,IncreaseAmount,0.949980317,0.65,9,1,-0.27440566,0.000382396416854
PVT1,fplx:TGFB,HLA-C,Activation,IncreaseAmount,0.979665,0.65,1,1,-0.27440566,0.000382396416854
PVT1,fplx:NFkappaB,HLA-C,Complex,DecreaseAmount,0.65,0.65,1,1,-0.27440566,0.000382396416854
PVT1,fplx:NFkappaB,HLA-C,Activation,DecreaseAmount,0.65,0.65,1,1,-0.27440566,0.000382396416854
PVT1,hgnc:12856,CD63,Complex,DecreaseAmount,0.86,0.79,2,1,-0.21207288,0.0003571222674006
PVT1,hgnc:11291,CD63,Complex,DecreaseAmount,0.65,0.982,1,3,-0.21207288,0.0003571222674006
PVT1,fplx:TGFB,CD63,Activation,IncreaseAmount,0.979665,0.65,1,1,-0.21207288,0.0003571222674006
PVT1,hgnc:11367,DSTN,Complex,DecreaseAmount,0.65,0.95,1,2,-0.1303763,0.0003191841512315
PVT1,hgnc:11205,DSTN,Complex,DecreaseAmount,0.923,0.79,3,1,-0.1303763,0.0003191841512315
PVT1,hgnc:7881,RRAS,Activation,IncreaseAmount,0.86,0.65,2,1,-0.3909267,0.0002389232695222
PVT1,hgnc:7881,RRAS,Complex,IncreaseAmount,0.65,0.65,1,1,-0.3909267,0.0002389232695222
PVT1,hgnc:6993,RRAS,Complex,DecreaseAmount,0.65,0.98968,1,5,-0.3909267,0.0002389232695222
PVT1,hgnc:11205,RRAS,Complex,DecreaseAmount,0.923,0.79,3,1,-0.3909267,0.0002389232695222
PVT1,mesh:D009369,ESAM,Inhibition,IncreaseAmount,0.99916994,0.86,1,1,-0.41582644,0.0001784974272036
PVT1,mesh:D009369,ESAM,Activation,IncreaseAmount,0.99746355,0.86,8,1,-0.41582644,0.0001784974272036
PVT1,hgnc:7782,ESAM,Complex,IncreaseAmount,0.65,0.65,1,1,-0.41582644,0.0001784974272036
PVT1,hgnc:7782,ESAM,Complex,IncreaseAmount,0.65,0.65,1,1,-0.41582644,0.0001784974272036
PVT1,hgnc:4910,ESAM,IncreaseAmount,IncreaseAmount,0.65,0.65,1,1,-0.41582644,0.0001784974272036
PVT1,hgnc:4910,ESAM,Activation,IncreaseAmount,0.65,0.65,1,1,-0.41582644,0.0001784974272036
PVT1,hgnc:4910,ESAM,Complex,IncreaseAmount,0.94757,0.65,5,1,-0.41582644,0.0001784974272036
PVT1,hgnc:11205,ESAM,Complex,IncreaseAmount,0.923,0.89,3,1,-0.41582644,0.0001784974272036
PVT1,go:0008283,ESAM,Activation,IncreaseAmount,0.9974999733633793,0.65,29,1,-0.41582644,0.0001784974272036
PVT1,go:0008283,ESAM,Inhibition,IncreaseAmount,0.999852632114029,0.65,24,1,-0.41582644,0.0001784974272036
PVT1,fplx:NFkappaB,ESAM,Complex,DecreaseAmount,0.65,0.951,1,2,-0.41582644,0.0001784974272036
PVT1,fplx:NFkappaB,ESAM,Activation,DecreaseAmount,0.65,0.951,1,2,-0.41582644,0.0001784974272036
